account_id,customer_id,account_type,currency,balance,opened_date,status,branch_code,interest_rate,last_activity_date
A0750,C0328,SAVINGS,ZAR,62978.39,2017-11-05,ACTIVE,BR407,5.62,2020-07-09
A0751,C0558,SAVINGS,ZAR,233611.16,2025-01-05,ACTIVE,BR107,6.92,2026-08-05
A0752,C0908,MONEY_MARKET,ZAR,3624198.52,2017-05-27,ACTIVE,BR567,9.69,2019-11-29
A0753,C0733,CREDIT,ZAR,-15538.89,2025-09-13,CLOSED,BR912,6.2,2026-05-04
A0754,C0900,SAVINGS,ZAR,380001.72,2017-05-10,ACTIVE,BR426,2.04,2025-07-27
A0755,C0517,MONEY_MARKET,ZAR,4611631.46,2023-04-26,ACTIVE,BR898,7.73,2023-05-13
A0756,C0085,MONEY_MARKET,ZAR,774812.94,2026-03-05,ACTIVE,BR244,9.1,2026-05-15
A0757,C0303,CHEQUE,ZAR,133402.81,2018-03-03,ACTIVE,BR794,0.0,2018-10-01
A0758,C0675,FIXED_DEPOSIT,ZAR,972022.65,2024-04-14,DORMANT,BR778,5.86,2025-08-07
A0759,C0634,SAVINGS,ZAR,417125.91,2024-06-29,ACTIVE,BR537,11.72,2026-05-24
A0760,C0647,CREDIT,ZAR,-52526.32,2022-07-14,ACTIVE,BR826,7.82,2024-06-29
A0761,C0789,MONEY_MARKET,ZAR,2303531.82,2020-07-07,ACTIVE,BR721,7.81,2024-09-30
A0762,C0241,CREDIT,ZAR,-80522.86,2025-08-01,ACTIVE,BR116,0.71,2026-08-01
A0763,C0166,FIXED_DEPOSIT,ZAR,1872976.57,2017-09-15,DORMANT,BR241,12.34,2021-12-18
A0764,C0800,FIXED_DEPOSIT,ZAR,923197.14,2018-03-14,ACTIVE,BR811,2.69,2019-03-10
A0765,C0779,CREDIT,ZAR,-74162.73,2016-11-07,FROZEN,BR820,0.66,2017-02-02
A0766,C0292,FIXED_DEPOSIT,ZAR,961699.1,2023-10-10,ACTIVE,BR151,9.65,2025-08-25
A0767,C0656,MONEY_MARKET,ZAR,2954382.01,2024-11-04,ACTIVE,BR436,0.95,2025-02-10
A0768,C0407,SAVINGS,ZAR,354448.71,2016-10-10,CLOSED,BR529,0.61,2022-06-05
A0769,C0411,SAVINGS,ZAR,174389.66,2017-07-05,ACTIVE,BR313,8.53,2022-10-06
A0770,C0467,FIXED_DEPOSIT,ZAR,1728398.91,2022-09-14,CLOSED,BR308,3.15,2024-04-27
A0771,C0731,CREDIT,ZAR,-79298.4,2021-08-11,ACTIVE,BR191,7.7,2022-03-19
A0772,C0413,FIXED_DEPOSIT,ZAR,949267.4,2022-05-25,ACTIVE,BR358,5.11,2026-05-19
A0773,C0424,CREDIT,ZAR,-1504.88,2026-05-13,ACTIVE,BR390,8.65,2026-06-12
A0774,C0898,CHEQUE,ZAR,37572.03,2016-04-03,CLOSED,BR606,0.0,2024-01-09
A0775,C0674,CHEQUE,ZAR,78571.97,2025-03-01,ACTIVE,BR897,0.0,2026-08-13
A0776,C0403,CHEQUE,ZAR,105438.84,2019-06-25,ACTIVE,BR706,0.0,2021-05-06
A0777,C0132,MONEY_MARKET,ZAR,1485986.34,2023-07-06,ACTIVE,BR135,8.77,2024-04-20
A0778,C0401,SAVINGS,ZAR,332069.0,2022-02-14,ACTIVE,BR782,9.46,2026-07-20
A0779,C0089,SAVINGS,ZAR,294655.21,2019-08-02,ACTIVE,BR446,3.86,2021-03-10
A0780,C0118,MONEY_MARKET,ZAR,2033189.74,2025-11-02,ACTIVE,BR847,1.18,2026-02-11
A0781,C0921,CHEQUE,ZAR,81265.76,2019-08-04,ACTIVE,BR322,0.0,2023-11-13
A0782,C0781,CREDIT,ZAR,-16739.4,2023-12-29,ACTIVE,BR113,1.57,2024-02-26
A0783,C0039,SAVINGS,ZAR,294707.52,2024-02-06,ACTIVE,BR709,7.56,2024-04-13
A0784,C0534,CREDIT,ZAR,-88604.19,2020-12-21,ACTIVE,BR417,10.74,2021-06-22
A0785,C0660,CHEQUE,ZAR,196391.43,2021-11-27,ACTIVE,BR815,0.0,2023-06-20
A0786,C0557,SAVINGS,ZAR,440402.5,2019-10-04,ACTIVE,BR284,8.0,2020-04-28
A0787,C0236,CREDIT,ZAR,-95063.11,2024-04-17,ACTIVE,BR325,8.1,2025-06-18
A0788,C0249,MONEY_MARKET,ZAR,3863056.42,2016-12-28,ACTIVE,BR646,11.49,2017-04-08
A0789,C0831,CREDIT,ZAR,-91765.26,2024-11-05,FROZEN,BR790,8.12,2026-04-21
A0790,C0874,SAVINGS,ZAR,492072.63,2019-11-29,ACTIVE,BR410,9.86,2022-10-14
A0791,C0004,MONEY_MARKET,ZAR,4365483.95,2025-06-30,CLOSED,BR325,1.38,2026-08-28
A0792,C0358,SAVINGS,ZAR,340472.24,2016-05-28,CLOSED,BR790,9.86,2019-02-23
A0793,C0628,SAVINGS,ZAR,216381.93,2025-08-31,CLOSED,BR719,5.87,2026-05-15
A0794,C0097,FIXED_DEPOSIT,ZAR,1119822.11,2017-07-25,FROZEN,BR864,4.2,2025-01-17
A0795,C0239,MONEY_MARKET,ZAR,2398135.57,2022-10-19,ACTIVE,BR984,4.77,2022-12-16
A0796,C0832,SAVINGS,ZAR,242962.3,2020-07-19,ACTIVE,BR987,1.68,2026-02-06
A0797,C0891,MONEY_MARKET,ZAR,4494812.68,2020-06-18,ACTIVE,BR655,10.23,2022-11-22
A0798,C0242,MONEY_MARKET,ZAR,2190588.89,2026-05-24,ACTIVE,BR780,8.5,2026-05-27
A0799,C0671,SAVINGS,ZAR,198316.48,2024-03-03,ACTIVE,BR755,2.44,2025-04-18
A0800,C0163,CHEQUE,ZAR,32735.47,2022-08-22,ACTIVE,BR554,0.0,2025-07-11
A0801,C0584,CREDIT,ZAR,-30076.3,2016-02-15,ACTIVE,BR759,5.26,2020-07-21
A0802,C0192,FIXED_DEPOSIT,ZAR,1105090.91,2017-11-23,ACTIVE,BR792,11.2,2023-12-04
A0803,C0475,CREDIT,ZAR,-70856.61,2016-01-03,ACTIVE,BR927,4.32,2022-01-04
A0804,C0332,SAVINGS,ZAR,170765.06,2017-07-09,ACTIVE,BR576,2.33,2021-02-19
A0805,C0508,CREDIT,ZAR,-61981.81,2025-05-17,ACTIVE,BR958,2.76,2026-02-26
A0806,C0545,FIXED_DEPOSIT,ZAR,59027.11,2024-04-27,ACTIVE,BR174,11.52,2025-02-18
A0807,C0452,SAVINGS,ZAR,54769.29,2024-09-02,CLOSED,BR496,4.46,2026-03-20
A0808,C0586,CREDIT,ZAR,-93002.9,2018-02-10,DORMANT,BR704,11.99,2022-01-23
A0809,C0821,MONEY_MARKET,ZAR,509422.16,2019-12-08,ACTIVE,BR182,8.28,2023-05-24
A0810,C0041,CREDIT,ZAR,-94391.75,2020-10-21,ACTIVE,BR892,1.02,2022-11-12
A0811,C0609,FIXED_DEPOSIT,ZAR,1410971.95,2019-01-09,ACTIVE,BR557,7.23,2024-07-13
A0812,C0475,FIXED_DEPOSIT,ZAR,1984911.89,2023-03-04,ACTIVE,BR757,0.7,2023-12-18
A0813,C0019,CREDIT,ZAR,-87650.88,2018-03-14,ACTIVE,BR253,4.58,2018-05-07
A0814,C0520,SAVINGS,ZAR,195773.37,2023-03-21,ACTIVE,BR605,3.8,2026-06-03
A0815,C0678,SAVINGS,ZAR,321599.67,2020-07-02,ACTIVE,BR285,2.44,2022-08-15
A0816,C0216,MONEY_MARKET,ZAR,4113157.09,2022-10-12,ACTIVE,BR116,5.11,2023-01-05
A0817,C0976,SAVINGS,ZAR,249287.57,2024-10-09,ACTIVE,BR239,10.25,2025-04-03
A0818,C0728,MONEY_MARKET,ZAR,2146198.96,2023-04-21,ACTIVE,BR924,7.39,2025-05-04
A0819,C0968,CHEQUE,ZAR,157484.03,2021-04-07,ACTIVE,BR125,0.0,2025-03-05
A0820,C0906,FIXED_DEPOSIT,ZAR,1565970.27,2021-07-19,ACTIVE,BR757,9.65,2023-04-04
A0821,C0680,MONEY_MARKET,ZAR,4807103.9,2026-08-10,ACTIVE,BR517,8.64,2026-09-10
A0822,C0738,FIXED_DEPOSIT,ZAR,767054.53,2016-07-22,CLOSED,BR907,3.0,2023-10-19
A0823,C0963,FIXED_DEPOSIT,ZAR,751628.62,2018-11-02,ACTIVE,BR841,1.29,2023-02-08
A0824,C0563,MONEY_MARKET,ZAR,4877156.47,2026-01-19,ACTIVE,BR528,4.75,2026-08-30
A0825,C0683,CREDIT,ZAR,-25246.17,2018-03-24,ACTIVE,BR303,9.94,2024-07-10
A0826,C0963,CHEQUE,ZAR,184999.96,2023-06-01,ACTIVE,BR539,0.0,2024-04-23
A0827,C0507,MONEY_MARKET,ZAR,1118379.86,2025-05-01,FROZEN,BR949,4.1,2025-10-08
A0828,C0031,CHEQUE,ZAR,171438.72,2017-09-23,DORMANT,BR584,0.0,2021-10-26
A0829,C0005,CREDIT,ZAR,-7568.83,2021-04-13,CLOSED,BR397,3.42,2025-08-13
A0830,C0824,MONEY_MARKET,ZAR,3069915.92,2024-08-25,ACTIVE,BR949,8.29,2025-06-28
A0831,C0999,CHEQUE,ZAR,144404.04,2025-10-08,FROZEN,BR807,0.0,2026-03-29
A0832,C0365,CREDIT,ZAR,-97622.08,2016-05-09,ACTIVE,BR412,4.33,2017-01-08
A0833,C0033,FIXED_DEPOSIT,ZAR,1195802.61,2024-01-31,ACTIVE,BR510,6.06,2026-02-19
A0834,C0469,SAVINGS,ZAR,98617.16,2016-07-28,ACTIVE,BR876,7.74,2018-10-09
A0835,C0714,CREDIT,ZAR,-53255.94,2016-07-06,ACTIVE,BR856,6.38,2018-02-07
A0836,C0277,CREDIT,ZAR,-36506.38,2019-07-13,CLOSED,BR782,8.05,2019-08-01
A0837,C0948,CHEQUE,ZAR,858.36,2022-04-21,ACTIVE,BR443,0.0,2025-06-09
A0838,C0363,FIXED_DEPOSIT,ZAR,86518.58,2017-03-26,ACTIVE,BR813,8.13,2020-08-05
A0839,C0674,FIXED_DEPOSIT,ZAR,378132.92,2016-04-04,ACTIVE,BR419,3.02,2018-10-20
A0840,C0931,SAVINGS,ZAR,232051.21,2017-07-24,ACTIVE,BR800,8.74,2025-03-27
A0841,C0230,CHEQUE,ZAR,148872.34,2025-03-30,ACTIVE,BR952,0.0,2026-03-03
A0842,C0817,CHEQUE,ZAR,142917.9,2016-11-18,CLOSED,BR214,0.0,2018-06-23
A0843,C0362,CHEQUE,ZAR,113101.41,2023-05-14,ACTIVE,BR989,0.0,2024-04-19
A0844,C0190,MONEY_MARKET,ZAR,4430350.41,2020-01-06,DORMANT,BR252,7.12,2024-04-11
A0845,C0684,CHEQUE,ZAR,65508.93,2025-01-14,ACTIVE,BR636,0.0,2026-01-21
A0846,C0542,MONEY_MARKET,ZAR,1002572.32,2018-07-04,ACTIVE,BR458,4.68,2022-05-05
A0847,C0648,SAVINGS,ZAR,378323.83,2018-11-29,FROZEN,BR917,7.74,2025-12-05
A0848,C0238,SAVINGS,ZAR,162157.05,2022-07-22,ACTIVE,BR781,11.32,2024-04-05
A0849,C0367,FIXED_DEPOSIT,ZAR,632202.34,2025-04-17,ACTIVE,BR805,5.95,2025-05-19
A0850,C0486,MONEY_MARKET,ZAR,973061.05,2017-07-09,DORMANT,BR525,5.97,2020-04-17
A0851,C0395,MONEY_MARKET,ZAR,522568.33,2018-10-21,DORMANT,BR966,1.54,2022-05-13
A0852,C0987,MONEY_MARKET,ZAR,2144733.13,2020-03-14,ACTIVE,BR990,9.47,2024-12-20
A0853,C0104,FIXED_DEPOSIT,ZAR,355861.67,2025-11-25,ACTIVE,BR626,3.59,2026-01-24
A0854,C0671,CREDIT,ZAR,-55792.46,2024-10-14,ACTIVE,BR703,7.96,2024-12-13
A0855,C0240,MONEY_MARKET,ZAR,464989.53,2022-05-27,DORMANT,BR346,0.74,2023-09-20
A0856,C0345,CREDIT,ZAR,-5017.96,2022-09-14,ACTIVE,BR605,11.79,2024-06-11
A0857,C0730,FIXED_DEPOSIT,ZAR,666560.98,2016-05-13,ACTIVE,BR704,6.98,2026-08-27
A0858,C0694,CHEQUE,ZAR,139299.26,2026-04-03,ACTIVE,BR333,0.0,2026-04-28
A0859,C0779,CHEQUE,ZAR,39139.17,2026-09-05,ACTIVE,BR947,0.0,2026-09-13
A0860,C0981,CREDIT,ZAR,-96152.17,2021-12-13,ACTIVE,BR970,11.73,2025-08-20
A0861,C0156,FIXED_DEPOSIT,ZAR,123796.78,2023-04-17,ACTIVE,BR935,3.41,2024-12-16
A0862,C0880,FIXED_DEPOSIT,ZAR,1362248.56,2016-07-08,ACTIVE,BR904,9.17,2017-09-19
A0863,C0136,CHEQUE,ZAR,91633.03,2018-11-11,ACTIVE,BR552,0.0,2023-02-08
A0864,C0621,MONEY_MARKET,ZAR,3067687.7,2018-01-26,ACTIVE,BR439,4.01,2018-05-05
A0865,C0265,FIXED_DEPOSIT,ZAR,396224.19,2023-01-19,ACTIVE,BR971,8.99,2026-09-04
A0866,C0447,FIXED_DEPOSIT,ZAR,1767035.49,2018-10-15,ACTIVE,BR914,1.51,2019-03-20
A0867,C0600,CHEQUE,ZAR,94180.84,2023-06-14,ACTIVE,BR757,0.0,2024-01-19
A0868,C0418,FIXED_DEPOSIT,ZAR,302683.98,2016-03-05,ACTIVE,BR789,11.73,2022-12-16
A0869,C0925,CHEQUE,ZAR,155363.15,2020-05-15,ACTIVE,BR165,0.0,2025-06-09
A0870,C0166,CHEQUE,ZAR,99392.89,2025-08-12,DORMANT,BR244,0.0,2026-07-28
A0871,C0762,CREDIT,ZAR,-94642.48,2016-12-07,ACTIVE,BR334,10.34,2018-09-05
A0872,C0608,CHEQUE,ZAR,107738.71,2017-02-05,ACTIVE,BR177,0.0,2025-12-02
A0873,C0224,FIXED_DEPOSIT,ZAR,1362000.81,2020-12-18,ACTIVE,BR595,1.87,2021-04-07
A0874,C0579,FIXED_DEPOSIT,ZAR,1032551.09,2017-07-14,ACTIVE,BR101,5.8,2020-10-22
A0875,C0610,FIXED_DEPOSIT,ZAR,1483565.33,2025-07-15,DORMANT,BR182,4.98,2025-10-23
A0876,C0281,SAVINGS,ZAR,158966.23,2018-11-07,ACTIVE,BR281,0.57,2026-02-04
A0877,C0827,MONEY_MARKET,ZAR,2627678.14,2024-04-28,ACTIVE,BR668,7.86,2024-12-02
A0878,C0355,FIXED_DEPOSIT,ZAR,1762190.55,2023-02-26,ACTIVE,BR423,6.54,2025-09-09
A0879,C0244,MONEY_MARKET,ZAR,3260441.38,2016-07-12,ACTIVE,BR108,7.76,2024-08-03
A0880,C0418,CHEQUE,ZAR,135393.04,2019-01-23,ACTIVE,BR456,0.0,2022-05-25
A0881,C0729,SAVINGS,ZAR,361828.33,2022-01-06,ACTIVE,BR534,7.0,2022-07-22
A0882,C0910,SAVINGS,ZAR,121869.1,2016-11-05,ACTIVE,BR235,5.86,2017-08-25
A0883,C0769,SAVINGS,ZAR,156854.68,2025-10-09,ACTIVE,BR387,5.0,2025-11-29
A0884,C0164,CREDIT,ZAR,-85110.27,2019-06-25,ACTIVE,BR648,8.39,2021-05-17
A0885,C0242,FIXED_DEPOSIT,ZAR,355887.11,2024-12-04,ACTIVE,BR857,2.86,2025-02-20
A0886,C0125,MONEY_MARKET,ZAR,3632140.89,2021-11-12,ACTIVE,BR327,5.48,2021-11-30
A0887,C0579,CHEQUE,ZAR,133731.05,2022-01-10,ACTIVE,BR764,0.0,2025-12-16
A0888,C0756,MONEY_MARKET,ZAR,1932859.29,2018-10-02,ACTIVE,BR867,6.62,2026-09-03
A0889,C0498,FIXED_DEPOSIT,ZAR,862537.24,2023-04-08,ACTIVE,BR143,0.78,2023-12-29
A0890,C0716,SAVINGS,ZAR,358663.96,2018-11-18,ACTIVE,BR585,11.46,2024-01-01
A0891,C0248,SAVINGS,ZAR,134570.23,2020-11-11,ACTIVE,BR913,0.83,2024-06-16
A0892,C0222,SAVINGS,ZAR,229443.02,2018-01-08,ACTIVE,BR182,9.68,2024-07-27
A0893,C0272,SAVINGS,ZAR,399293.91,2022-12-23,ACTIVE,BR365,11.72,2025-05-01
A0894,C0146,CREDIT,ZAR,-38316.47,2021-04-19,ACTIVE,BR498,10.37,2024-08-29
A0895,C0439,CHEQUE,ZAR,97195.84,2021-01-31,ACTIVE,BR556,0.0,2022-05-22
A0896,C0426,CREDIT,ZAR,-24991.64,2021-08-11,DORMANT,BR346,7.52,2023-11-09
A0897,C0760,SAVINGS,ZAR,200922.33,2017-07-04,DORMANT,BR894,5.79,2019-12-17
A0898,C0373,SAVINGS,ZAR,247260.0,2020-03-04,ACTIVE,BR300,7.03,2026-01-21
A0899,C0294,MONEY_MARKET,ZAR,4124663.24,2024-05-19,ACTIVE,BR846,2.18,2026-04-22
A0900,C0390,FIXED_DEPOSIT,ZAR,1923215.42,2023-06-25,ACTIVE,BR906,5.19,2025-08-13
A0901,C0435,CHEQUE,ZAR,36982.67,2021-07-17,ACTIVE,BR403,0.0,2025-05-09
A0902,C0825,SAVINGS,ZAR,228593.69,2016-10-20,ACTIVE,BR800,4.08,2023-10-28
A0903,C0191,SAVINGS,ZAR,147831.24,2020-03-14,ACTIVE,BR715,5.26,2026-03-01
A0904,C0909,MONEY_MARKET,ZAR,4619254.96,2018-04-28,ACTIVE,BR127,10.6,2022-09-04
A0905,C0552,FIXED_DEPOSIT,ZAR,1954145.2,2020-03-24,ACTIVE,BR622,11.33,2020-06-21
A0906,C0565,CHEQUE,ZAR,109540.2,2020-03-25,CLOSED,BR103,0.0,2020-07-18
A0907,C0226,FIXED_DEPOSIT,ZAR,977978.49,2022-01-26,ACTIVE,BR756,3.23,2026-02-26
A0908,C0864,CHEQUE,ZAR,11145.38,2023-09-27,ACTIVE,BR285,0.0,2024-07-19
A0909,C0678,CREDIT,ZAR,-35615.09,2017-04-10,ACTIVE,BR159,5.1,2023-12-25
A0910,C0066,CHEQUE,ZAR,3954.61,2019-02-21,ACTIVE,BR486,0.0,2020-10-07
A0911,C0084,CREDIT,ZAR,-45678.39,2017-01-20,ACTIVE,BR625,2.38,2022-06-08
A0912,C0198,SAVINGS,ZAR,10309.08,2021-10-25,ACTIVE,BR557,8.86,2026-02-23
A0913,C0055,MONEY_MARKET,ZAR,4247512.46,2023-04-24,ACTIVE,BR793,5.88,2026-03-25
A0914,C0591,FIXED_DEPOSIT,ZAR,959357.98,2025-05-03,ACTIVE,BR729,5.89,2026-03-06
A0915,C0166,SAVINGS,ZAR,464936.26,2019-07-17,ACTIVE,BR602,1.99,2022-09-02
A0916,C0420,CREDIT,ZAR,-20947.26,2025-07-28,FROZEN,BR464,6.7,2025-09-14
A0917,C0548,CREDIT,ZAR,-33709.04,2022-12-13,FROZEN,BR109,5.69,2025-09-16
A0918,C0821,CHEQUE,ZAR,135365.83,2023-02-01,CLOSED,BR823,0.0,2024-11-03
A0919,C0250,MONEY_MARKET,ZAR,518828.85,2025-08-29,ACTIVE,BR948,1.63,2026-06-30
A0920,C0853,MONEY_MARKET,ZAR,1794375.54,2020-02-10,DORMANT,BR862,10.9,2024-10-03
A0921,C0612,SAVINGS,ZAR,152613.64,2020-09-10,ACTIVE,BR599,11.47,2026-05-19
A0922,C0588,SAVINGS,ZAR,419606.18,2016-12-29,ACTIVE,BR973,8.78,2023-08-11
A0923,C0600,CREDIT,ZAR,-94644.8,2025-12-12,ACTIVE,BR270,8.87,2026-02-08
A0924,C0844,CHEQUE,ZAR,-2341.55,2023-03-18,ACTIVE,BR605,0.0,2025-02-27
A0925,C0700,CHEQUE,ZAR,137599.51,2024-12-01,ACTIVE,BR327,0.0,2025-06-18
A0926,C0124,MONEY_MARKET,ZAR,4021535.64,2026-04-30,ACTIVE,BR581,7.87,2026-09-11
A0927,C0593,FIXED_DEPOSIT,ZAR,82895.62,2019-01-01,DORMANT,BR417,8.77,2019-08-19
A0928,C0689,CHEQUE,ZAR,28485.15,2021-05-04,ACTIVE,BR402,0.0,2023-06-03
A0929,C0341,CREDIT,ZAR,-49647.79,2024-09-15,ACTIVE,BR531,11.35,2025-05-13
A0930,C0601,CREDIT,ZAR,-45184.13,2026-04-14,DORMANT,BR256,6.28,2026-06-24
A0931,C0648,CHEQUE,ZAR,26596.07,2022-10-08,CLOSED,BR895,0.0,2024-09-07
A0932,C0829,SAVINGS,ZAR,136237.3,2020-11-28,DORMANT,BR817,9.38,2024-07-11
A0933,C0900,CREDIT,ZAR,-93323.11,2025-11-15,ACTIVE,BR951,3.55,2026-07-25
A0934,C0184,MONEY_MARKET,ZAR,4527788.04,2026-01-26,ACTIVE,BR820,12.4,2026-07-25
A0935,C0831,CHEQUE,ZAR,2651.14,2020-07-20,ACTIVE,BR504,0.0,2023-03-02
A0936,C0268,CREDIT,ZAR,-64199.25,2022-09-16,ACTIVE,BR312,9.18,2025-10-26
A0937,C0240,FIXED_DEPOSIT,ZAR,196693.88,2019-07-27,ACTIVE,BR894,1.13,2022-04-14
A0938,C0791,SAVINGS,ZAR,400509.77,2026-01-12,ACTIVE,BR633,8.44,2026-04-08
A0939,C0667,CREDIT,ZAR,-41285.67,2016-07-07,ACTIVE,BR413,4.85,2025-05-09
A0940,C0476,CREDIT,ZAR,-86438.86,2022-01-14,ACTIVE,BR846,0.89,2026-03-28
A0941,C0888,CREDIT,ZAR,-82415.8,2022-10-15,ACTIVE,BR595,8.13,2023-11-04
A0942,C0969,FIXED_DEPOSIT,ZAR,1523265.03,2023-04-19,ACTIVE,BR510,6.6,2023-09-02
A0943,C0987,CHEQUE,ZAR,122448.51,2018-06-02,ACTIVE,BR539,0.0,2023-06-30
A0944,C0710,SAVINGS,ZAR,68129.11,2021-05-12,ACTIVE,BR331,8.98,2021-06-03
A0945,C0136,CHEQUE,ZAR,128343.53,2019-06-05,ACTIVE,BR852,0.0,2022-06-16
A0946,C0632,SAVINGS,ZAR,262652.76,2023-09-20,ACTIVE,BR839,3.25,2024-01-23
A0947,C0935,MONEY_MARKET,ZAR,1265886.08,2023-07-22,ACTIVE,BR544,4.25,2023-08-20
A0948,C0558,SAVINGS,ZAR,50029.03,2025-12-30,ACTIVE,BR397,3.72,2026-05-30
A0949,C0874,CREDIT,ZAR,-72924.88,2025-10-14,ACTIVE,BR784,0.87,2026-03-06
A0950,C0857,CHEQUE,ZAR,149557.23,2025-01-24,ACTIVE,BR715,0.0,2025-12-05
A0951,C0360,MONEY_MARKET,ZAR,3522681.09,2020-08-11,CLOSED,BR220,8.52,2026-05-20
A0952,C0067,MONEY_MARKET,ZAR,4900379.89,2023-05-16,ACTIVE,BR380,0.6,2026-08-07
A0953,C0317,FIXED_DEPOSIT,ZAR,995035.66,2017-02-26,ACTIVE,BR652,7.94,2017-11-19
A0954,C0040,CHEQUE,ZAR,60583.39,2021-03-29,DORMANT,BR237,0.0,2022-12-03
A0955,C0701,FIXED_DEPOSIT,ZAR,1270541.03,2017-01-17,ACTIVE,BR944,2.65,2026-09-09
A0956,C0924,SAVINGS,ZAR,410922.39,2023-06-26,ACTIVE,BR758,2.9,2025-08-19
A0957,C0274,FIXED_DEPOSIT,ZAR,370664.81,2022-11-30,ACTIVE,BR279,0.92,2023-11-22
A0958,C0392,CHEQUE,ZAR,140780.62,2021-05-21,ACTIVE,BR779,0.0,2026-08-21
A0959,C0178,MONEY_MARKET,ZAR,3888070.27,2022-09-23,ACTIVE,BR339,3.28,2024-11-16
A0960,C0257,SAVINGS,ZAR,46523.29,2022-05-18,ACTIVE,BR942,7.0,2026-08-10
A0961,C0694,CHEQUE,ZAR,-1670.27,2022-10-29,ACTIVE,BR336,0.0,2024-07-15
A0962,C0670,CHEQUE,ZAR,124339.85,2019-02-22,ACTIVE,BR102,0.0,2023-05-22
A0963,C0182,MONEY_MARKET,ZAR,2586317.12,2023-07-21,ACTIVE,BR519,2.8,2025-03-26
A0964,C0620,CREDIT,ZAR,-76992.78,2022-01-15,ACTIVE,BR313,6.17,2022-08-12
A0965,C0447,CREDIT,ZAR,-9747.01,2020-04-10,ACTIVE,BR138,6.59,2024-05-01
A0966,C0292,FIXED_DEPOSIT,ZAR,505687.84,2017-12-20,ACTIVE,BR492,11.83,2019-06-20
A0967,C0352,CREDIT,ZAR,-97917.64,2019-09-12,ACTIVE,BR448,10.35,2019-12-09
A0968,C0356,CREDIT,ZAR,-83691.08,2025-08-31,ACTIVE,BR672,8.1,2026-05-25
A0969,C0624,CREDIT,ZAR,-72802.06,2020-03-08,FROZEN,BR591,10.62,2020-04-10
A0970,C0438,CHEQUE,ZAR,160367.06,2022-05-20,ACTIVE,BR532,0.0,2023-12-21
A0971,C0331,FIXED_DEPOSIT,ZAR,1205870.03,2018-05-08,DORMANT,BR581,5.36,2018-11-07
A0972,C0128,FIXED_DEPOSIT,ZAR,1607109.85,2021-02-18,ACTIVE,BR104,0.95,2024-06-14
A0973,C0281,CREDIT,ZAR,-86362.58,2019-10-25,ACTIVE,BR566,3.05,2022-11-23
A0974,C0748,FIXED_DEPOSIT,ZAR,1224936.02,2024-04-17,ACTIVE,BR486,6.7,2025-07-05
A0975,C0604,MONEY_MARKET,ZAR,2717524.83,2021-01-17,ACTIVE,BR567,0.7,2022-03-29
A0976,C0874,MONEY_MARKET,ZAR,4282927.02,2023-11-08,ACTIVE,BR984,10.9,2026-04-13
A0977,C0088,CREDIT,ZAR,-15372.07,2016-07-29,ACTIVE,BR184,1.47,2025-01-30
A0978,C0537,CHEQUE,ZAR,48445.54,2024-12-14,CLOSED,BR833,0.0,2026-03-17
A0979,C0402,SAVINGS,ZAR,240269.18,2019-10-11,ACTIVE,BR542,9.23,2019-10-11
A0980,C0556,FIXED_DEPOSIT,ZAR,1458662.94,2016-11-09,ACTIVE,BR120,8.73,2021-03-02
A0981,C0300,MONEY_MARKET,ZAR,1340759.26,2023-06-05,DORMANT,BR799,2.67,2025-01-06
A0982,C0626,CHEQUE,ZAR,176956.33,2020-02-16,FROZEN,BR689,0.0,2025-12-04
A0983,C0905,FIXED_DEPOSIT,ZAR,1953045.76,2016-03-17,CLOSED,BR431,9.61,2016-05-24
A0984,C0419,FIXED_DEPOSIT,ZAR,822971.7,2024-10-06,ACTIVE,BR909,11.88,2026-02-14
A0985,C0047,FIXED_DEPOSIT,ZAR,280071.71,2019-06-27,ACTIVE,BR370,11.31,2025-10-10
A0986,C0483,MONEY_MARKET,ZAR,4165621.95,2016-10-22,ACTIVE,BR271,11.29,2025-10-18
A0987,C0308,MONEY_MARKET,ZAR,4796881.64,2017-05-24,DORMANT,BR438,1.17,2025-01-17
A0988,C0332,CHEQUE,ZAR,173615.12,2022-01-16,FROZEN,BR538,0.0,2026-03-20
A0989,C0386,CHEQUE,ZAR,174281.6,2024-06-21,ACTIVE,BR908,0.0,2024-09-02
A0990,C0775,MONEY_MARKET,ZAR,1284372.38,2024-07-12,ACTIVE,BR686,3.43,2026-08-17
A0991,C0573,MONEY_MARKET,ZAR,4347453.31,2025-08-21,ACTIVE,BR300,4.38,2026-02-16
A0992,C0738,CHEQUE,ZAR,167179.19,2016-03-18,ACTIVE,BR181,0.0,2025-09-29
A0993,C0563,CHEQUE,ZAR,113511.65,2020-12-04,ACTIVE,BR186,0.0,2023-04-06
A0994,C0302,SAVINGS,ZAR,321385.93,2024-07-06,ACTIVE,BR477,2.27,2026-07-01
A0995,C0359,MONEY_MARKET,ZAR,2644695.27,2021-02-25,ACTIVE,BR149,11.2,2023-04-29
A0996,C0151,FIXED_DEPOSIT,ZAR,112694.94,2020-08-26,ACTIVE,BR532,3.09,2024-01-23
A0997,C0644,FIXED_DEPOSIT,ZAR,1194315.55,2018-05-15,ACTIVE,BR899,7.67,2026-08-26
A0998,C0108,CHEQUE,ZAR,105129.48,2018-08-10,ACTIVE,BR254,0.0,2020-10-21
