payment_id,customer_id,account_id,policy_id,amount,currency,payment_date,payment_method,status,reference,failure_reason
PAY006892,C0296,A0602,,939.85,ZAR,2024-10-28,MOBILE,COMPLETED,PAYREF574CB4B5CD,
PAY006893,C0354,A0201,POL0635,500.92,ZAR,2025-11-22,DEBIT_ORDER,COMPLETED,PAYREF3C66AAABB0,
PAY006894,C0305,A0541,POL0377,529.59,ZAR,2024-03-19,MOBILE,COMPLETED,PAYREFDE0C0ED9CC,
PAY006895,C0377,A0752,,4293.33,ZAR,2025-10-15,CARD,COMPLETED,PAYREF893AC21C73,
PAY006896,C0276,A1112,,2837.5,ZAR,2026-02-04,CASH,PENDING,PAYREFE41D0F42F4,
PAY006897,C0781,A0500,POL0299,1074.88,ZAR,2026-06-25,DEBIT_ORDER,COMPLETED,PAYREF288A0719B7,
PAY006898,C0279,A0410,,898.59,ZAR,2025-01-29,CARD,COMPLETED,PAYREFD6B3E14F33,
PAY006899,C0526,A0960,,187.13,ZAR,2024-12-12,MOBILE,COMPLETED,PAYREF898EB3630C,
PAY006900,C0056,A1226,POL0746,1007.87,ZAR,2025-02-08,DEBIT_ORDER,COMPLETED,PAYREF0A6082F1EA,
PAY006901,C0481,A0853,POL0089,333.25,ZAR,2025-10-24,CARD,COMPLETED,PAYREF1DEEF8CD8C,
PAY006902,C0507,A1151,POL0710,1285.62,ZAR,2026-02-26,CASH,COMPLETED,PAYREF291F6A4075,
PAY006903,C0534,A0183,POL0215,3587.63,ZAR,2026-07-09,MOBILE,COMPLETED,PAYREF5F7DE6E3A2,
PAY006904,C0011,A0748,,411.39,ZAR,2024-02-20,CASH,COMPLETED,PAYREF73F6A8DE3B,
PAY006905,C0877,A0155,,1392.13,ZAR,2024-01-13,CARD,FAILED,PAYREFAE5BF3CFD5,Technical error
PAY006906,C0738,A0505,,2974.35,ZAR,2025-05-08,MOBILE,COMPLETED,PAYREFC668201CF7,
PAY006907,C0037,A0738,POL0779,1366.89,ZAR,2026-08-28,MOBILE,COMPLETED,PAYREF4BC40C620F,
PAY006908,C0178,A0631,,649.38,ZAR,2026-03-08,MOBILE,COMPLETED,PAYREFACA30650F4,
PAY006909,C0142,A0254,POL0042,1108.08,ZAR,2026-08-19,MOBILE,COMPLETED,PAYREF8F17FB39BC,
PAY006910,C0575,A0899,,2856.2,ZAR,2024-02-20,EFT,COMPLETED,PAYREF7CB819A371,
PAY006911,C0122,A0195,POL0107,1425.93,ZAR,2025-06-29,CARD,COMPLETED,PAYREF527F5ED8CF,
PAY006912,C0066,A0422,POL0037,1092.94,ZAR,2026-08-08,CASH,COMPLETED,PAYREFCF91DB807A,
PAY006913,C0766,A0101,,3484.72,ZAR,2024-07-01,CARD,REVERSED,PAYREF2AB2AB2BE2,
PAY006914,C0631,A1284,POL0558,1835.22,ZAR,2025-02-11,MOBILE,COMPLETED,PAYREF6F3005E7EC,
PAY006915,C0258,A0809,,329.34,ZAR,2024-02-17,CASH,COMPLETED,PAYREFD54D932B30,
PAY006916,C0316,A0855,,2061.96,ZAR,2025-05-02,CASH,REVERSED,PAYREFD2DD8B6FA2,
PAY006917,C0154,A0509,,2834.32,ZAR,2024-12-09,CARD,COMPLETED,PAYREF2B00D1C0F1,
PAY006918,C0855,A0205,POL0472,318.2,ZAR,2026-01-29,EFT,COMPLETED,PAYREF0761707764,
PAY006919,C0136,A0913,POL0371,113.44,ZAR,2024-12-09,MOBILE,COMPLETED,PAYREFB216B639FF,
PAY006920,C0359,A0505,POL0484,386.86,ZAR,2026-08-07,DEBIT_ORDER,COMPLETED,PAYREFB562FB3550,
PAY006921,C0986,A1065,POL0213,989.8,ZAR,2024-06-17,CASH,COMPLETED,PAYREF5DF5D7790C,
PAY006922,C0123,A0414,POL0545,3010.28,ZAR,2025-08-19,EFT,COMPLETED,PAYREF2D138868FE,
PAY006923,C0424,A0628,,449.91,ZAR,2024-03-19,CARD,COMPLETED,PAYREF4F1D032F31,
PAY006924,C0024,A1304,POL0322,1910.5,ZAR,2025-08-24,MOBILE,FAILED,PAYREFEB11CB0EC5,Insufficient funds
PAY006925,C0129,A1024,POL0379,60.8,ZAR,2024-02-15,EFT,COMPLETED,PAYREFF3CC69ACD6,
PAY006926,C0558,A0480,POL0739,1313.31,ZAR,2025-05-02,CASH,COMPLETED,PAYREFF171E1D9F6,
PAY006927,C0748,A0322,,730.16,ZAR,2026-04-14,CARD,PENDING,PAYREFF0357F9DE2,
PAY006928,C0517,A0685,POL0367,8942.75,ZAR,2025-07-17,CASH,COMPLETED,PAYREF9EA87BC925,
PAY006929,C0498,A0547,POL0073,165.33,ZAR,2026-01-20,MOBILE,REVERSED,PAYREFD07257ED32,
PAY006930,C0563,A1007,,1080.85,ZAR,2026-06-12,EFT,COMPLETED,PAYREF81B7582A94,
PAY006931,C0258,A0347,POL0765,164.31,ZAR,2025-04-21,DEBIT_ORDER,COMPLETED,PAYREF4B2BB1864A,
PAY006932,C0907,A0371,POL0075,632.89,ZAR,2024-07-25,CASH,COMPLETED,PAYREF8EA12B394F,
PAY006933,C0282,A1464,POL0395,200.11,ZAR,2025-02-22,DEBIT_ORDER,COMPLETED,PAYREF6832D27644,
PAY006934,C0878,A1140,,10946.65,ZAR,2025-06-16,MOBILE,FAILED,PAYREF1E820DB45A,Account closed
PAY006935,C0729,A0033,,768.51,ZAR,2024-09-18,CARD,COMPLETED,PAYREF6B7E759BA7,
PAY006936,C0141,A0542,POL0360,888.0,ZAR,2024-02-20,EFT,FAILED,PAYREF427157E129,Limit exceeded
PAY006937,C0658,A0842,POL0461,1050.76,ZAR,2024-03-21,MOBILE,COMPLETED,PAYREF281B140536,
PAY006938,C0624,A0086,POL0407,353.44,ZAR,2025-05-10,CASH,COMPLETED,PAYREF3C01E8C3FF,
PAY006939,C0123,A1263,POL0313,3150.26,ZAR,2026-05-16,EFT,PENDING,PAYREF5E31E91E9C,
PAY006940,C0408,A1476,POL0611,2080.15,ZAR,2025-11-27,DEBIT_ORDER,COMPLETED,PAYREF6C60C228AB,
PAY006941,C0444,A0245,POL0471,2746.1,ZAR,2026-06-05,MOBILE,COMPLETED,PAYREFBFB8D46C4B,
PAY006942,C0564,A1108,,324.42,ZAR,2025-07-23,EFT,COMPLETED,PAYREFE00B094056,
PAY006943,C0634,A1197,POL0672,3412.89,ZAR,2024-03-14,EFT,COMPLETED,PAYREF6C4ED2F8B3,
PAY006944,C0393,A0056,POL0248,3040.69,ZAR,2024-07-29,EFT,COMPLETED,PAYREF13F9E9F8DB,
PAY006945,C0660,A0050,POL0223,869.23,ZAR,2025-08-16,EFT,COMPLETED,PAYREF61158DC43C,
PAY006946,C0532,A0288,POL0042,2683.89,ZAR,2025-12-09,EFT,PENDING,PAYREF7D8210737D,
PAY006947,C0090,A1033,,1440.39,ZAR,2025-11-18,CARD,COMPLETED,PAYREF87963F08EB,
PAY006948,C0352,A1361,,222.74,ZAR,2026-08-03,CASH,COMPLETED,PAYREF35BCF48F63,
PAY006949,C0812,A1094,POL0167,913.42,ZAR,2026-08-06,EFT,COMPLETED,PAYREF605BF2F825,
PAY006950,C0807,A0800,,677.55,ZAR,2024-04-25,EFT,PENDING,PAYREF5F9EF9D87B,
PAY006951,C0017,A0003,,1194.42,ZAR,2024-06-04,DEBIT_ORDER,REVERSED,PAYREFBCFEEABB7E,
PAY006952,C0624,A0279,POL0650,3044.6,ZAR,2025-11-20,MOBILE,COMPLETED,PAYREF2D193CB6F3,
PAY006953,C0297,A0974,POL0597,212.44,ZAR,2025-12-03,CARD,COMPLETED,PAYREFE90B008462,
PAY006954,C0417,A0435,,703.75,ZAR,2024-02-20,DEBIT_ORDER,REVERSED,PAYREFD96AEBA4E5,
PAY006955,C0382,A0580,,482.11,ZAR,2026-06-23,CARD,COMPLETED,PAYREFA50BEDD2C3,
PAY006956,C0380,A0636,POL0566,503.26,ZAR,2026-06-23,MOBILE,COMPLETED,PAYREF5AAF1EF2BB,
PAY006957,C0037,A0320,,481.49,ZAR,2025-01-22,DEBIT_ORDER,COMPLETED,PAYREF5B36B26890,
PAY006958,C0808,A0356,,1174.0,ZAR,2025-05-07,CASH,COMPLETED,PAYREFAAB7D89C22,
PAY006959,C0129,A1394,POL0704,1850.43,ZAR,2025-08-01,MOBILE,COMPLETED,PAYREF55FE147DED,
PAY006960,C0242,A0718,,1553.59,ZAR,2025-02-04,CASH,COMPLETED,PAYREF54A0260883,
PAY006961,C0522,A1373,POL0702,1320.37,ZAR,2025-05-21,MOBILE,COMPLETED,PAYREF6F0424A29A,
PAY006962,C0195,A1021,POL0095,2042.12,ZAR,2024-04-05,CASH,FAILED,PAYREFB07F9C9A79,Limit exceeded
PAY006963,C0377,A0661,POL0626,11852.88,ZAR,2025-04-29,DEBIT_ORDER,COMPLETED,PAYREF6A24EFAB6F,
PAY006964,C0135,A0842,,1256.26,ZAR,2026-06-30,DEBIT_ORDER,COMPLETED,PAYREFB222ACE1F9,
PAY006965,C0289,A1138,POL0298,3044.64,ZAR,2025-01-19,CASH,COMPLETED,PAYREF668462E211,
PAY006966,C0443,A0922,POL0061,2876.08,ZAR,2025-07-19,EFT,PENDING,PAYREF1D48588E7F,
PAY006967,C0808,A1375,,6488.55,ZAR,2026-01-31,MOBILE,COMPLETED,PAYREF45F5013FDD,
PAY006968,C0954,A0666,POL0650,1920.84,ZAR,2024-09-20,CARD,COMPLETED,PAYREF3347B2CDCE,
PAY006969,C0012,A0389,POL0705,471.39,ZAR,2025-07-25,EFT,COMPLETED,PAYREFD8DBDE938B,
PAY006970,C0866,A0795,POL0074,1487.54,ZAR,2026-03-16,CARD,COMPLETED,PAYREF6005F1270A,
PAY006971,C0805,A1376,POL0640,1409.71,ZAR,2025-05-16,MOBILE,COMPLETED,PAYREFBDA018A809,
PAY006972,C0367,A1069,,2477.94,ZAR,2025-06-05,MOBILE,COMPLETED,PAYREF581A42D544,
PAY006973,C0016,A0190,POL0565,457.88,ZAR,2025-02-28,EFT,COMPLETED,PAYREF0B36BB13FF,
PAY006974,C0573,A0034,POL0214,3890.61,ZAR,2025-06-18,CASH,PENDING,PAYREF426A786A70,
PAY006975,C0969,A0896,,1102.39,ZAR,2025-06-17,CARD,FAILED,PAYREF44381A9C1C,Invalid account
PAY006976,C0043,A0928,POL0588,2538.63,ZAR,2026-01-21,CASH,PENDING,PAYREF2816ECE196,
PAY006977,C0548,A1377,,1494.69,ZAR,2025-11-30,DEBIT_ORDER,COMPLETED,PAYREFB356D83518,
PAY006978,C0060,A0905,POL0479,1239.66,ZAR,2025-01-01,MOBILE,COMPLETED,PAYREF8584F32D50,
PAY006979,C0654,A0914,POL0644,1385.56,ZAR,2026-09-11,MOBILE,COMPLETED,PAYREF17FC69E4D5,
PAY006980,C0472,A1179,,2147.35,ZAR,2024-08-02,CARD,COMPLETED,PAYREFBD3F8A8F3C,
PAY006981,C0798,A0203,,7774.89,ZAR,2025-07-15,CARD,COMPLETED,PAYREF8A40B7D95E,
PAY006982,C0128,A0507,,145.86,ZAR,2025-02-11,DEBIT_ORDER,COMPLETED,PAYREFF87AC1CBFA,
PAY006983,C0120,A1222,POL0054,1881.84,ZAR,2025-02-06,DEBIT_ORDER,COMPLETED,PAYREF7B99EDF527,
PAY006984,C0617,A0351,,1145.93,ZAR,2026-06-09,DEBIT_ORDER,COMPLETED,PAYREF7B90FE48DB,
PAY006985,C0440,A1460,POL0059,918.64,ZAR,2025-03-28,CASH,PENDING,PAYREFD7A1C5726D,
PAY006986,C0664,A0048,POL0744,103.21,ZAR,2026-06-01,EFT,COMPLETED,PAYREF6752F0E1B6,
PAY006987,C0563,A0216,POL0269,1959.04,ZAR,2024-03-20,CARD,COMPLETED,PAYREFF46DD5619C,
PAY006988,C0903,A0837,,967.8,ZAR,2025-08-11,EFT,PENDING,PAYREF26EA71A22C,
PAY006989,C0248,A0221,POL0650,476.07,ZAR,2025-10-24,CASH,COMPLETED,PAYREF5D7F1550CF,
PAY006990,C0658,A0953,,1144.22,ZAR,2026-06-26,CARD,COMPLETED,PAYREF2D9AB145D6,
PAY006991,C0330,A0819,POL0633,818.28,ZAR,2025-11-17,EFT,COMPLETED,PAYREF391D9F4013,
PAY006992,C0967,A0881,,192.02,ZAR,2026-03-09,CARD,COMPLETED,PAYREFB2C032FB2D,
PAY006993,C0698,A1439,POL0579,1197.73,ZAR,2024-11-26,CASH,PENDING,PAYREF5A09DBD69B,
PAY006994,C0345,A0446,,1958.77,ZAR,2024-05-25,MOBILE,FAILED,PAYREF23AFB7FD36,Technical error
PAY006995,C0174,A0686,POL0614,633.19,ZAR,2024-10-25,CARD,COMPLETED,PAYREF9503AC140A,
PAY006996,C0644,A1469,POL0459,1424.69,ZAR,2025-03-19,MOBILE,COMPLETED,PAYREFE252458836,
PAY006997,C0174,A1091,POL0028,1221.84,ZAR,2025-06-06,EFT,COMPLETED,PAYREFE4F3E13735,
PAY006998,C0875,A1327,POL0599,3119.7,ZAR,2024-03-29,EFT,COMPLETED,PAYREF1BD257C0B9,
PAY006999,C0355,A1430,POL0148,988.62,ZAR,2024-09-16,MOBILE,COMPLETED,PAYREF9855F16964,
PAY007000,C0281,A0173,POL0587,2443.27,ZAR,2025-06-09,CASH,COMPLETED,PAYREFA3DCCBFD80,
PAY007001,C0872,A1401,POL0758,801.63,ZAR,2025-12-27,CASH,PENDING,PAYREF4B22BDA110,
PAY007002,C0199,A0156,,7842.57,ZAR,2024-09-28,CASH,PENDING,PAYREFC5369DA281,
PAY007003,C0303,A1259,POL0331,708.51,ZAR,2026-07-17,CARD,COMPLETED,PAYREF6D3855569E,
PAY007004,C0918,A1019,POL0685,552.8,ZAR,2025-04-25,EFT,REVERSED,PAYREFEB66E9F550,
PAY007005,C0613,A1385,POL0002,991.79,ZAR,2026-04-15,DEBIT_ORDER,COMPLETED,PAYREFFC3AF16B78,
PAY007006,C0644,A0581,POL0600,529.53,ZAR,2026-03-20,DEBIT_ORDER,COMPLETED,PAYREFB164FBD7F4,
PAY007007,C0320,A0569,,314.61,ZAR,2026-08-27,CARD,COMPLETED,PAYREF941898F4FA,
PAY007008,C0564,A0905,,2270.15,ZAR,2024-07-24,MOBILE,COMPLETED,PAYREF613C189C01,
PAY007009,C0040,A0877,POL0365,51.28,ZAR,2025-02-01,CARD,PENDING,PAYREFB7DB0CF9AA,
PAY007010,C0390,A1180,POL0400,535.11,ZAR,2025-12-15,CASH,COMPLETED,PAYREF964B7164F5,
PAY007011,C0172,A0582,POL0387,286.64,ZAR,2024-01-05,MOBILE,COMPLETED,PAYREFFAB7E1CF0E,
PAY007012,C0505,A0081,,1264.17,ZAR,2024-02-18,CARD,COMPLETED,PAYREF5DBA26A443,
PAY007013,C0268,A0162,,122.84,ZAR,2024-05-27,DEBIT_ORDER,COMPLETED,PAYREF05993FFB83,
PAY007014,C0091,A0383,,1896.66,ZAR,2025-06-23,DEBIT_ORDER,COMPLETED,PAYREF663DCD280E,
PAY007015,C0071,A0599,,2113.48,ZAR,2024-01-07,MOBILE,COMPLETED,PAYREFBE8A565EED,
PAY007016,C0945,A1287,POL0620,214.3,ZAR,2024-07-03,MOBILE,COMPLETED,PAYREF542A90131C,
PAY007017,C0710,A0133,POL0197,1326.9,ZAR,2024-12-24,CASH,FAILED,PAYREF72638D7B42,Insufficient funds
PAY007018,C0983,A0881,,1837.31,ZAR,2026-03-04,EFT,COMPLETED,PAYREF65EB5AFE0F,
PAY007019,C0133,A0123,POL0484,2808.2,ZAR,2025-09-09,CARD,COMPLETED,PAYREF6CF1551F98,
PAY007020,C0397,A0254,POL0394,252.41,ZAR,2024-04-07,CARD,COMPLETED,PAYREF5ED954A1D9,
PAY007021,C0276,A0773,POL0251,219.29,ZAR,2026-06-24,MOBILE,COMPLETED,PAYREFA10727EB44,
PAY007022,C0339,A0374,,4927.81,ZAR,2026-07-22,EFT,COMPLETED,PAYREF4AABEEF20D,
PAY007023,C0765,A0875,,482.08,ZAR,2026-04-11,MOBILE,FAILED,PAYREFAFC96030F5,Limit exceeded
PAY007024,C0976,A0282,,647.16,ZAR,2026-08-07,EFT,COMPLETED,PAYREFAF94FE1079,
PAY007025,C0244,A1235,,2065.43,ZAR,2026-08-31,CASH,COMPLETED,PAYREF3975069C4C,
PAY007026,C0600,A0057,POL0685,340.63,ZAR,2025-12-22,CASH,COMPLETED,PAYREF23282C1E55,
PAY007027,C0804,A0579,,840.63,ZAR,2025-02-01,DEBIT_ORDER,COMPLETED,PAYREF7BB7C74E12,
PAY007028,C0649,A0570,,2675.11,ZAR,2026-03-15,DEBIT_ORDER,FAILED,PAYREFFFA36A8DE6,Insufficient funds
PAY007029,C0675,A1238,POL0643,264.78,ZAR,2024-03-25,DEBIT_ORDER,COMPLETED,PAYREF949131C39E,
PAY007030,C0039,A0968,,665.14,ZAR,2024-03-29,CARD,COMPLETED,PAYREF2F5BC2FAE1,
PAY007031,C0304,A0233,POL0072,355.41,ZAR,2024-05-19,DEBIT_ORDER,REVERSED,PAYREF40A5BF4C80,
PAY007032,C0031,A0216,POL0727,505.76,ZAR,2026-02-03,DEBIT_ORDER,COMPLETED,PAYREFD0808A7586,
PAY007033,C0144,A1383,,3589.07,ZAR,2025-01-31,DEBIT_ORDER,COMPLETED,PAYREFCF50903BEF,
PAY007034,C0342,A0590,POL0117,4469.64,ZAR,2026-07-19,CARD,COMPLETED,PAYREF38470A8E40,
PAY007035,C0978,A0940,,1419.18,ZAR,2025-06-19,DEBIT_ORDER,COMPLETED,PAYREFF8C7275BB4,
PAY007036,C0911,A0976,,1867.23,ZAR,2024-02-19,DEBIT_ORDER,COMPLETED,PAYREF088B524148,
PAY007037,C0261,A1444,POL0322,1816.84,ZAR,2025-04-16,CASH,COMPLETED,PAYREF8D4B735034,
PAY007038,C0468,A0973,POL0308,559.85,ZAR,2025-05-08,EFT,PENDING,PAYREFCA64F96BC2,
PAY007039,C0867,A1465,POL0734,1391.52,ZAR,2024-09-23,EFT,COMPLETED,PAYREF1118235C86,
PAY007040,C0765,A0936,,300.27,ZAR,2025-11-18,EFT,COMPLETED,PAYREFA518410623,
PAY007041,C0175,A0157,POL0576,420.49,ZAR,2024-09-23,CASH,FAILED,PAYREF6C91DA50D3,Technical error
PAY007042,C0038,A1436,POL0118,1005.46,ZAR,2024-07-22,EFT,COMPLETED,PAYREFEE66093608,
PAY007043,C0494,A0417,POL0623,379.57,ZAR,2026-04-26,DEBIT_ORDER,COMPLETED,PAYREF292BCBC6C2,
PAY007044,C0533,A1235,,307.13,ZAR,2025-03-11,DEBIT_ORDER,COMPLETED,PAYREF7E6D93B9B5,
PAY007045,C0115,A0368,POL0701,538.13,ZAR,2024-08-13,EFT,COMPLETED,PAYREF09B7257E08,
PAY007046,C0291,A0078,POL0734,3450.7,ZAR,2024-01-20,DEBIT_ORDER,COMPLETED,PAYREF80C983F1A8,
PAY007047,C0339,A0784,POL0124,5203.77,ZAR,2026-01-11,DEBIT_ORDER,COMPLETED,PAYREF1AE77934E7,
PAY007048,C0659,A1488,POL0636,1061.5,ZAR,2024-01-24,DEBIT_ORDER,COMPLETED,PAYREFD52EEF29BF,
PAY007049,C0468,A1191,POL0750,1962.94,ZAR,2024-05-08,MOBILE,COMPLETED,PAYREF2CC6376CC8,
PAY007050,C0551,A0727,POL0312,624.22,ZAR,2024-05-30,MOBILE,COMPLETED,PAYREF1B3F7B1966,
PAY007051,C0874,A0619,POL0261,138.98,ZAR,2026-01-14,CASH,FAILED,PAYREFEF1F4299D2,Limit exceeded
PAY007052,C0836,A0430,,448.76,ZAR,2024-09-09,CARD,COMPLETED,PAYREF65EA41ED20,
PAY007053,C0397,A1171,POL0378,805.66,ZAR,2026-02-23,CASH,COMPLETED,PAYREF9115B0478D,
PAY007054,C0017,A0065,POL0358,1262.65,ZAR,2026-02-22,EFT,COMPLETED,PAYREF9D1AB79C4F,
PAY007055,C0332,A0258,,991.31,ZAR,2024-10-21,DEBIT_ORDER,COMPLETED,PAYREFEED906B982,
PAY007056,C0254,A0286,POL0664,827.45,ZAR,2026-01-10,DEBIT_ORDER,COMPLETED,PAYREF517FFCBD3D,
PAY007057,C0573,A0386,POL0279,617.31,ZAR,2025-01-27,MOBILE,COMPLETED,PAYREF5732E58CDE,
PAY007058,C0031,A1082,POL0040,1546.67,ZAR,2026-08-25,CASH,COMPLETED,PAYREF45AE7F8C75,
PAY007059,C0129,A0687,POL0690,280.37,ZAR,2024-04-08,CASH,COMPLETED,PAYREF8DADB7CAED,
PAY007060,C0217,A1221,POL0315,2445.64,ZAR,2025-10-18,MOBILE,COMPLETED,PAYREFC07FB82932,
PAY007061,C0480,A1447,,610.12,ZAR,2025-07-30,MOBILE,COMPLETED,PAYREF076B955725,
PAY007062,C0157,A0580,POL0668,8665.44,ZAR,2025-01-29,CARD,COMPLETED,PAYREF2E84177A36,
PAY007063,C0363,A1151,,800.06,ZAR,2025-09-28,MOBILE,COMPLETED,PAYREFFBCF576ABA,
PAY007064,C0689,A0953,POL0705,678.46,ZAR,2024-02-16,CARD,COMPLETED,PAYREFB735891677,
PAY007065,C0629,A0993,POL0131,624.73,ZAR,2025-04-18,MOBILE,COMPLETED,PAYREF9735680D8A,
PAY007066,C0143,A0658,POL0429,685.26,ZAR,2024-03-14,CARD,COMPLETED,PAYREFD32CFB9967,
PAY007067,C0074,A0363,POL0545,2012.69,ZAR,2024-06-19,EFT,COMPLETED,PAYREF146B2C48EF,
PAY007068,C0232,A0091,,1051.24,ZAR,2024-10-18,CARD,COMPLETED,PAYREFF264460650,
PAY007069,C0743,A0987,POL0224,2942.7,ZAR,2024-01-04,EFT,COMPLETED,PAYREFE75AE0B396,
PAY007070,C0966,A1194,,1744.85,ZAR,2026-03-16,DEBIT_ORDER,COMPLETED,PAYREF2F6E520F56,
PAY007071,C0731,A0898,POL0234,1131.72,ZAR,2025-04-20,DEBIT_ORDER,FAILED,PAYREFC46546EA23,Limit exceeded
PAY007072,C0108,A0731,POL0577,1592.33,ZAR,2024-04-24,EFT,COMPLETED,PAYREFA5DF813118,
PAY007073,C0239,A0099,POL0494,3627.67,ZAR,2025-07-27,CARD,COMPLETED,PAYREF8AC46005C8,
PAY007074,C0244,A0086,,2114.76,ZAR,2026-08-03,CASH,COMPLETED,PAYREF4F1397910B,
PAY007075,C0290,A1295,,1451.8,ZAR,2026-07-06,CASH,COMPLETED,PAYREF0CCFF9E2F4,
PAY007076,C0103,A0385,POL0688,1673.62,ZAR,2025-11-20,DEBIT_ORDER,COMPLETED,PAYREF791FA1CE91,
PAY007077,C0131,A0780,,346.3,ZAR,2025-06-03,DEBIT_ORDER,COMPLETED,PAYREF669A001D54,
PAY007078,C0850,A1430,POL0023,14352.74,ZAR,2026-02-25,DEBIT_ORDER,FAILED,PAYREFFE27A7C116,Invalid account
PAY007079,C0785,A0396,,1859.62,ZAR,2026-04-23,EFT,COMPLETED,PAYREF215F080123,
PAY007080,C0836,A0355,POL0574,2054.76,ZAR,2025-10-10,EFT,COMPLETED,PAYREF8A811F0B26,
PAY007081,C0474,A0017,POL0711,1065.62,ZAR,2026-02-24,CARD,COMPLETED,PAYREF3EF4F7C2CC,
PAY007082,C0421,A0163,POL0105,110.21,ZAR,2025-09-02,MOBILE,COMPLETED,PAYREFAFD8251D58,
PAY007083,C0736,A1053,,841.05,ZAR,2025-04-07,CARD,COMPLETED,PAYREF001DFEC5D7,
PAY007084,C0990,A0037,POL0751,1183.16,ZAR,2024-01-01,CARD,FAILED,PAYREFE8C7BF1FE7,Account closed
PAY007085,C0963,A0983,POL0421,481.62,ZAR,2024-08-28,MOBILE,COMPLETED,PAYREF9118DD834B,
PAY007086,C0042,A1115,POL0609,477.44,ZAR,2026-04-06,DEBIT_ORDER,COMPLETED,PAYREF63E7C257C3,
PAY007087,C0828,A1360,POL0041,781.14,ZAR,2024-06-14,CASH,COMPLETED,PAYREF2FC204D25F,
PAY007088,C0285,A0873,POL0783,2372.1,ZAR,2024-02-12,MOBILE,COMPLETED,PAYREFC9CBAE82FA,
PAY007089,C0987,A1315,,3849.71,ZAR,2024-09-10,EFT,COMPLETED,PAYREF6B2CB4A5C6,
PAY007090,C0686,A0203,,1301.1,ZAR,2026-09-05,CASH,COMPLETED,PAYREFD11C700218,
PAY007091,C0353,A0103,POL0297,621.8,ZAR,2026-07-25,MOBILE,COMPLETED,PAYREF8EA6EC80A8,
PAY007092,C0516,A0255,POL0783,763.27,ZAR,2026-06-14,CARD,COMPLETED,PAYREFDF19CBA59E,
PAY007093,C0473,A1382,POL0365,1211.4,ZAR,2024-08-31,CASH,COMPLETED,PAYREFA55B2C5902,
PAY007094,C0318,A1484,,1363.8,ZAR,2024-01-04,CASH,COMPLETED,PAYREFAB891C4A38,
PAY007095,C0669,A1430,,1694.19,ZAR,2026-09-03,CARD,COMPLETED,PAYREFECEA16D8D0,
PAY007096,C0651,A1019,,706.72,ZAR,2024-02-06,CASH,COMPLETED,PAYREF7792789066,
PAY007097,C0167,A0729,POL0358,1861.79,ZAR,2026-07-14,DEBIT_ORDER,COMPLETED,PAYREFDCA2693588,
PAY007098,C0433,A0313,POL0292,1720.27,ZAR,2026-03-01,DEBIT_ORDER,PENDING,PAYREF1ECAEB4FEB,
PAY007099,C0816,A1131,POL0768,738.71,ZAR,2025-11-06,EFT,COMPLETED,PAYREFFB3AB674C4,
PAY007100,C0563,A1062,POL0797,196.47,ZAR,2024-10-02,MOBILE,REVERSED,PAYREF760130BCA0,
PAY007101,C0772,A1395,POL0064,452.62,ZAR,2024-06-17,MOBILE,COMPLETED,PAYREF7911EB6FAF,
PAY007102,C0229,A0256,POL0753,5258.47,ZAR,2025-09-25,CARD,COMPLETED,PAYREF4DF53A9C31,
PAY007103,C0856,A1308,,201.63,ZAR,2026-05-08,CASH,PENDING,PAYREF5CE32756B4,
PAY007104,C0126,A1438,,4095.0,ZAR,2025-07-24,CARD,FAILED,PAYREFC90B61C87A,Invalid account
PAY007105,C0167,A0509,POL0026,194.69,ZAR,2024-07-24,CASH,COMPLETED,PAYREF855B99B01F,
PAY007106,C0932,A0791,POL0274,506.16,ZAR,2026-05-31,CASH,COMPLETED,PAYREFAD23A5FEE0,
PAY007107,C0124,A0779,POL0618,753.92,ZAR,2026-02-11,CASH,FAILED,PAYREFBE58061961,Account closed
PAY007108,C0755,A1023,,6517.87,ZAR,2025-05-06,DEBIT_ORDER,COMPLETED,PAYREF22DA2F8227,
PAY007109,C0932,A0168,POL0765,1125.67,ZAR,2024-02-25,MOBILE,COMPLETED,PAYREF917C99841D,
PAY007110,C0870,A1358,POL0559,885.36,ZAR,2024-01-29,MOBILE,COMPLETED,PAYREFC125786F87,
PAY007111,C0138,A0220,POL0213,430.37,ZAR,2024-09-22,MOBILE,FAILED,PAYREFB1E3149589,Invalid account
PAY007112,C0870,A1365,POL0709,1848.19,ZAR,2026-09-07,CASH,COMPLETED,PAYREFC26B64B18D,
PAY007113,C0323,A0299,POL0085,656.74,ZAR,2024-03-19,CARD,COMPLETED,PAYREFAE3DB944B6,
PAY007114,C0023,A1366,,872.18,ZAR,2024-10-27,EFT,COMPLETED,PAYREF8BCC01979C,
PAY007115,C0039,A0515,,766.35,ZAR,2025-09-14,DEBIT_ORDER,COMPLETED,PAYREF99DEFFA4AF,
PAY007116,C0271,A0024,,2252.65,ZAR,2024-03-24,DEBIT_ORDER,FAILED,PAYREFCF12D21A35,Invalid account
PAY007117,C0870,A0323,,2349.1,ZAR,2026-09-06,MOBILE,COMPLETED,PAYREF8A5493760B,
PAY007118,C0920,A1393,POL0394,450.16,ZAR,2024-04-16,CARD,COMPLETED,PAYREF62474C3400,
PAY007119,C0959,A0961,,585.66,ZAR,2024-09-15,DEBIT_ORDER,COMPLETED,PAYREF92F138E702,
