transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number,_quarantine_reason
TX039798,C0089,A0779,260.78,ZAR,2026-01-07,21:40:48,DEBIT_ORDER,Debit Order - Ref 618250,BRANCH,COMPLETED,REFBC426BA485BC,BROKEN_FK_account_id_to_accounts
TX039861,C0780,FAKE_14879651,3549.07,ZAR,2026-07-24,08:59:53,INTEREST,Interest - Ref 928041,MOBILE,COMPLETED,REFFF207354E817,BROKEN_FK_account_id_to_accounts
TX039862,C0261,A0515,638.74,ZAR,2024-11-10,03:48:37,DEBIT_ORDER,Debit Order - Ref 911830,MOBILE,COMPLETED,REF05DD35BC2FD5,BROKEN_FK_account_id_to_accounts
TX039907,C0569,A0141,345.34,ZAR,2025-12-11,22:44:27,INTEREST,Interest - Ref 735577,ONLINE,COMPLETED,REFB596DC03FAFA,BROKEN_FK_account_id_to_accounts
TX039910,C0138,A0544,389.04,ZAR,2026-03-17,02:47:07,FEE,Fee - Ref 791469,MOBILE,FAILED,REF1915FCE5DC2A,BROKEN_FK_account_id_to_accounts
TX039911,C0645,A0282,15907.6575,ZAR,2025-01-23,14:07:41,REVERSAL,Reversal - Ref 330608,ATM,COMPLETED,REF4457C29B870B,BROKEN_FK_account_id_to_accounts
TX039935,C0326,A0448,15907.6575,ZAR,2025-07-07,08:23:34,REVERSAL,Reversal - Ref 716230,ATM,REVERSED,REF9D0CFF9CE471,BROKEN_FK_account_id_to_accounts
TX039936,C0915,A0345,2989.09,ZAR,2024-09-07,13:21:52,INTEREST,Interest - Ref 987252,BRANCH,COMPLETED,REFD1A2F81DDEE7,BROKEN_FK_account_id_to_accounts
TX039955,C0767,A0305,3339.39,ZAR,2025-06-24,17:16:25,INTEREST,Interest - Ref 960043,MOBILE,COMPLETED,REF936C73A79967,BROKEN_FK_account_id_to_accounts
TX039967,C0772,A0436,156.14,ZAR,2026-09-11,03:57:55,FEE,Fee - Ref 727570,ATM,COMPLETED,REFADE281848667,BROKEN_FK_account_id_to_accounts
TX039996,C0855,UNKNOWN,653.68,ZAR,2024-11-02,07:47:55,PAYMENT,Payment - Ref 298242,MOBILE,COMPLETED,REF331AACC3940E,BROKEN_FK_account_id_to_accounts
TX040001,C0431,A0469,1496.31,ZAR,2025-08-24,07:13:45,TRANSFER,Transfer - Ref 357993,MOBILE,COMPLETED,REF7214D0ED4A16,BROKEN_FK_account_id_to_accounts
TX040005,C0228,FAKE_E510C561,78.72,ZAR,2024-05-12,08:50:02,FEE,Fee - Ref 374575,MOBILE,COMPLETED,REF97C9C4B1B1A8,BROKEN_FK_account_id_to_accounts
TX040029,C0720,A0589,933.22,ZAR,2024-04-08,21:30:14,DEBIT_ORDER,Debit Order - Ref 472862,ONLINE,COMPLETED,REFB9E9CC56454A,BROKEN_FK_account_id_to_accounts
TX040030,C0906,FAKE_FC50EA72,1554.48,ZAR,2025-05-07,19:08:03,TRANSFER,Transfer - Ref 349658,MOBILE,COMPLETED,REFFE4D40171F62,BROKEN_FK_account_id_to_accounts
TX040045,C0212,UNKNOWN,489.89,ZAR,2024-05-16,12:08:07,WITHDRAWAL,Withdrawal - Ref 149116,MOBILE,COMPLETED,REF81C977115C9B,BROKEN_FK_account_id_to_accounts
TX040053,C0720,A0589,562.01,ZAR,2025-03-26,14:13:10,DEBIT_ORDER,Debit Order - Ref 360949,POS,COMPLETED,REFFC7BB4AAE48B,BROKEN_FK_account_id_to_accounts
TX040072,C0108,A0572,667.73,ZAR,2025-12-26,19:13:57,INTEREST,Interest - Ref 251389,ONLINE,COMPLETED,REF99183B6BCC17,BROKEN_FK_account_id_to_accounts
TX040081,C0178,UNKNOWN,2888.63,ZAR,2024-07-10,05:12:47,DEPOSIT,Deposit - Ref 953117,MOBILE,COMPLETED,REF4F98D8E5DA74,BROKEN_FK_account_id_to_accounts
TX040092,C0611,A1314,436.99,ZAR,2024-09-18,13:08:09,WITHDRAWAL,Withdrawal - Ref 842322,ONLINE,COMPLETED,REF8B6D44BC9838,BROKEN_FK_account_id_to_accounts
TX040128,C0791,A0938,257.94,ZAR,2026-05-27,12:10:52,FEE,Fee - Ref 772134,ATM,COMPLETED,REF9B2AE44E6956,BROKEN_FK_account_id_to_accounts
TX040142,C0468,UNKNOWN,702.73,ZAR,2025-01-04,15:20:27,WITHDRAWAL,Withdrawal - Ref 380845,ONLINE,COMPLETED,REF98463CA4DB76,BROKEN_FK_account_id_to_accounts
TX040148,C0548,FAKE_2E8CDBBB,166.66,ZAR,2024-08-11,22:12:19,FEE,Fee - Ref 541474,ONLINE,COMPLETED,REF5AA1E979EE22,BROKEN_FK_account_id_to_accounts
TX040160,C0308,UNKNOWN,535.1,ZAR,2024-04-25,10:34:23,PAYMENT,Payment - Ref 431686,ONLINE,COMPLETED,REF73ED135E990F,BROKEN_FK_account_id_to_accounts
TX040167,C0326,A0656,3015.31,ZAR,2026-01-21,19:58:21,INTEREST,Interest - Ref 392859,BRANCH,COMPLETED,REF3DE3A55189ED,BROKEN_FK_account_id_to_accounts
TX040209,C0366,A0418,789.22,ZAR,2025-03-26,19:45:46,WITHDRAWAL,Withdrawal - Ref 808938,BRANCH,COMPLETED,REF6EA8A566E71D,BROKEN_FK_account_id_to_accounts
TX040222,C0611,A1314,380.06,ZAR,2025-03-24,10:20:03,DEBIT_ORDER,Debit Order - Ref 368068,MOBILE,COMPLETED,REF150286F8B796,BROKEN_FK_account_id_to_accounts
TX040231,C0371,A1236,281.3,ZAR,2025-08-29,23:03:56,PAYMENT,Payment - Ref 418923,ONLINE,COMPLETED,REF5E28F3DACEFE,BROKEN_FK_account_id_to_accounts
TX040241,C0081,UNKNOWN,2544.74,ZAR,2024-06-25,15:05:14,DEPOSIT,Deposit - Ref 128160,MOBILE,COMPLETED,REF3B745233E404,BROKEN_FK_account_id_to_accounts
TX040242,C0073,UNKNOWN,356.18,ZAR,2025-01-12,02:12:03,DEBIT_ORDER,Debit Order - Ref 623277,MOBILE,COMPLETED,REFC84DAF334B73,BROKEN_FK_account_id_to_accounts
TX040244,C0701,UNKNOWN,708.88,ZAR,2025-01-22,16:13:32,WITHDRAWAL,Withdrawal - Ref 688258,BRANCH,COMPLETED,REF8D696D9EEF98,BROKEN_FK_account_id_to_accounts
TX040245,C0542,FAKE_B61998D9,98.79,ZAR,2026-06-27,19:37:52,TRANSFER,Transfer - Ref 817406,MOBILE,COMPLETED,REF1920D9112EFE,BROKEN_FK_account_id_to_accounts
TX040267,C0807,A0519,7.01,ZAR,2025-06-18,22:35:33,FEE,Fee - Ref 882747,MOBILE,COMPLETED,REF0FD61E6E0EF1,BROKEN_FK_account_id_to_accounts
TX040290,C0326,A0448,3145.95,ZAR,2025-07-05,03:34:23,TRANSFER,Transfer - Ref 340441,MOBILE,COMPLETED,REFB3A9B65B8D16,BROKEN_FK_account_id_to_accounts
TX040299,C0250,A0563,1206.21,ZAR,2025-03-26,20:43:28,WITHDRAWAL,Withdrawal - Ref 750961,MOBILE,COMPLETED,REF65325DD8CB38,BROKEN_FK_account_id_to_accounts
TX040351,C0108,A0572,366.69,ZAR,2024-06-27,10:04:53,WITHDRAWAL,Withdrawal - Ref 895850,POS,COMPLETED,REF888956EBA11F,BROKEN_FK_account_id_to_accounts
TX040359,C0138,A0544,3190.52,ZAR,2025-09-26,00:07:53,PAYMENT,Payment - Ref 839427,MOBILE,COMPLETED,REFCDDF0EC0676C,BROKEN_FK_account_id_to_accounts
TX040370,C0718,UNKNOWN,4953.36,ZAR,2025-06-12,07:01:43,INTEREST,Interest - Ref 275340,ONLINE,FAILED,REF4E94BB20B44E,BROKEN_FK_account_id_to_accounts
TX040434,C0593,UNKNOWN,1778.64,ZAR,2025-01-30,16:39:42,DEPOSIT,Deposit - Ref 704989,ATM,COMPLETED,REFBFAC035A617E,BROKEN_FK_account_id_to_accounts
TX040503,C0720,A0589,2764.28,ZAR,2024-07-04,23:32:52,INTEREST,Interest - Ref 768505,MOBILE,COMPLETED,REFA91D88C68F29,BROKEN_FK_account_id_to_accounts
TX040513,C0071,A0452,1943.5,ZAR,2024-06-09,08:33:02,TRANSFER,Transfer - Ref 978147,POS,REVERSED,REF6879CAA3F5BF,BROKEN_FK_account_id_to_accounts
TX040514,C0791,A0938,963.14,ZAR,2024-06-21,03:01:20,DEBIT_ORDER,Debit Order - Ref 502620,MOBILE,COMPLETED,REF99800AAB8009,BROKEN_FK_account_id_to_accounts
TX040530,C0987,A0943,4894.74,ZAR,2024-07-05,18:32:58,DEBIT_ORDER,Debit Order - Ref 754481,MOBILE,COMPLETED,REF83FE470C180D,BROKEN_FK_account_id_to_accounts
TX040551,C0709,FAKE_33514F9E,1730.79,ZAR,2026-03-21,04:23:53,DEPOSIT,Deposit - Ref 491001,BRANCH,COMPLETED,REF63136BE49B09,BROKEN_FK_account_id_to_accounts
TX040564,C0657,UNKNOWN,1085.55,ZAR,2025-12-04,06:46:52,WITHDRAWAL,Withdrawal - Ref 373473,MOBILE,COMPLETED,REF1FC8016C9464,BROKEN_FK_account_id_to_accounts
TX040586,C0772,A0436,105.55,ZAR,2024-09-17,10:06:04,FEE,Fee - Ref 865200,MOBILE,REVERSED,REFA12C5E89ABCC,BROKEN_FK_account_id_to_accounts
TX040598,C0805,FAKE_D4E3DD7B,998.03,ZAR,2024-12-01,04:39:04,PAYMENT,Payment - Ref 113409,BRANCH,PENDING,REF3D2656657D78,BROKEN_FK_account_id_to_accounts
TX040611,C0772,A0436,463.35,ZAR,2026-05-29,15:18:29,FEE,Fee - Ref 684337,POS,COMPLETED,REFAAD1D114F562,BROKEN_FK_account_id_to_accounts
TX040622,C0772,A0436,3720.39,ZAR,2024-02-29,01:50:48,TRANSFER,Transfer - Ref 505957,POS,COMPLETED,REF3DEDF2143E56,BROKEN_FK_account_id_to_accounts
TX040658,C0963,UNKNOWN,15907.6575,ZAR,2026-01-14,02:07:52,TRANSFER,Transfer - Ref 905898,MOBILE,COMPLETED,REF17FCE156EDE3,BROKEN_FK_account_id_to_accounts
TX040692,C0938,UNKNOWN,15907.6575,ZAR,2024-06-08,00:45:12,REVERSAL,Reversal - Ref 146870,ONLINE,COMPLETED,REF55012FF49F3E,BROKEN_FK_account_id_to_accounts
TX040724,C0646,A0291,480.79,ZAR,2024-03-10,01:54:34,WITHDRAWAL,Withdrawal - Ref 395098,POS,COMPLETED,REF4B99CBEBD19C,BROKEN_FK_account_id_to_accounts
TX040745,C0907,A1444,239.18,ZAR,2026-01-25,18:22:16,WITHDRAWAL,Withdrawal - Ref 190793,MOBILE,REVERSED,REF6EB5A6266A23,BROKEN_FK_account_id_to_accounts
TX040752,C0999,A0831,480.07,ZAR,2025-06-23,20:43:58,WITHDRAWAL,Withdrawal - Ref 631177,MOBILE,COMPLETED,REFFB4DA35336F1,BROKEN_FK_account_id_to_accounts
TX040764,C0791,A0938,289.28,ZAR,2024-09-08,20:14:31,WITHDRAWAL,Withdrawal - Ref 684012,BRANCH,COMPLETED,REF3A0B71B279D1,BROKEN_FK_account_id_to_accounts
TX040769,C0887,UNKNOWN,3113.57,ZAR,2025-03-10,06:33:55,INTEREST,Interest - Ref 379872,ONLINE,COMPLETED,REFF3FFEC8EFB6A,BROKEN_FK_account_id_to_accounts
TX040774,C0262,UNKNOWN,2087.11,ZAR,2025-06-19,02:37:31,INTEREST,Interest - Ref 510328,MOBILE,COMPLETED,REFE0DB7A8AB554,BROKEN_FK_account_id_to_accounts
TX040776,C0071,A1181,2443.68,ZAR,2026-06-17,17:39:21,TRANSFER,Transfer - Ref 399820,MOBILE,COMPLETED,REF44684E80B445,BROKEN_FK_account_id_to_accounts
TX040788,C0791,A0938,804.96,ZAR,2024-03-09,01:14:41,WITHDRAWAL,Withdrawal - Ref 288806,MOBILE,COMPLETED,REF14281CB381D6,BROKEN_FK_account_id_to_accounts
TX040793,C0907,A1444,2865.73,ZAR,2025-12-11,18:42:33,INTEREST,Interest - Ref 667959,POS,COMPLETED,REFFC936BCAF205,BROKEN_FK_account_id_to_accounts
TX040797,C0345,UNKNOWN,2122.78,ZAR,2024-05-05,11:51:41,DEBIT_ORDER,Debit Order - Ref 905624,POS,PENDING,REFDAE66AE8CC86,BROKEN_FK_account_id_to_accounts
TX040801,C0302,A0994,6640.11,ZAR,2024-07-29,06:35:33,PAYMENT,Payment - Ref 423680,BRANCH,FAILED,REF12408EBDB76F,BROKEN_FK_account_id_to_accounts
TX040813,C0646,A0291,3338.83,ZAR,2026-02-07,17:11:03,PAYMENT,Payment - Ref 972552,ATM,COMPLETED,REFC157D38A5876,BROKEN_FK_account_id_to_accounts
TX040831,C0029,UNKNOWN,129.4,ZAR,2025-01-27,04:30:17,FEE,Fee - Ref 520405,MOBILE,COMPLETED,REF8BEADF91A634,BROKEN_FK_account_id_to_accounts
TX040838,C0381,FAKE_7B3F6AE6,263.92,ZAR,2025-08-29,21:56:07,WITHDRAWAL,Withdrawal - Ref 128354,ATM,COMPLETED,REF5559811D6DDD,BROKEN_FK_account_id_to_accounts
TX040841,C0915,A0345,249.2,ZAR,2025-05-29,03:11:55,FEE,Fee - Ref 595642,ONLINE,COMPLETED,REF976BA1D5AC80,BROKEN_FK_account_id_to_accounts
TX040842,C0391,A0473,15907.6575,ZAR,2024-08-18,10:33:42,REVERSAL,Reversal - Ref 720808,POS,COMPLETED,REF38053B9FD28D,BROKEN_FK_account_id_to_accounts
TX040884,C0261,A0515,1240.13,ZAR,2025-01-12,20:01:18,DEBIT_ORDER,Debit Order - Ref 133088,POS,COMPLETED,REFA72806C9B5CD,BROKEN_FK_account_id_to_accounts
TX040903,C0302,A0994,2556.42,ZAR,2025-04-26,15:28:37,REVERSAL,Reversal - Ref 163404,ONLINE,COMPLETED,REFDB14E65C3C42,BROKEN_FK_account_id_to_accounts
TX040929,C0366,A0418,15907.6575,ZAR,2024-01-30,15:12:38,REVERSAL,Reversal - Ref 405242,ONLINE,COMPLETED,REFCDCA0D2EB024,BROKEN_FK_account_id_to_accounts
TX040937,C0431,A0469,9031.67,ZAR,2025-06-15,16:01:59,REVERSAL,Reversal - Ref 380261,MOBILE,COMPLETED,REF45EE38D6F9B4,BROKEN_FK_account_id_to_accounts
TX040938,C0429,A1065,3256.93,ZAR,2024-01-30,20:04:59,INTEREST,Interest - Ref 880250,POS,COMPLETED,REF3BAD3CC8444C,BROKEN_FK_account_id_to_accounts
TX040955,C0042,UNKNOWN,15713.47,ZAR,2026-03-15,23:22:55,REVERSAL,Reversal - Ref 421808,ONLINE,COMPLETED,REFD99DF843990B,BROKEN_FK_account_id_to_accounts
TX041005,C0874,A0790,3921.14,ZAR,2024-01-26,19:02:04,INTEREST,Interest - Ref 928086,ONLINE,COMPLETED,REFE01480653AD1,BROKEN_FK_account_id_to_accounts
TX041016,C0625,UNKNOWN,433.63,ZAR,2025-08-16,17:59:19,FEE,Fee - Ref 876188,ATM,COMPLETED,REFF20C73A7A7E2,BROKEN_FK_account_id_to_accounts
TX041058,C0569,A0141,278.46,ZAR,2025-12-13,16:51:18,DEBIT_ORDER,Debit Order - Ref 268500,ONLINE,COMPLETED,REF30FDABB2DAED,BROKEN_FK_account_id_to_accounts
TX041097,C0987,A0943,253.27,ZAR,2024-11-26,00:45:01,DEBIT_ORDER,Debit Order - Ref 479872,POS,COMPLETED,REF56EFE9A6E73F,BROKEN_FK_account_id_to_accounts
TX041101,C0620,UNKNOWN,1549.01,ZAR,2025-11-04,11:17:24,DEBIT_ORDER,Debit Order - Ref 224603,MOBILE,COMPLETED,REF707FE81F7580,BROKEN_FK_account_id_to_accounts
TX041144,C0831,A0527,12718.94,ZAR,2025-10-20,15:40:27,DEPOSIT,Deposit - Ref 179681,ONLINE,COMPLETED,REF29810496E0B9,BROKEN_FK_account_id_to_accounts
TX041158,C0874,A0790,1540.66,ZAR,2026-04-12,16:36:59,DEBIT_ORDER,Debit Order - Ref 542522,MOBILE,COMPLETED,REFDA2C784FEFDE,BROKEN_FK_account_id_to_accounts
TX041172,C0569,A0141,161.22,ZAR,2025-06-01,10:56:04,FEE,Fee - Ref 534760,BRANCH,FAILED,REFFE09DC8A5DAC,BROKEN_FK_account_id_to_accounts
TX041182,C0127,UNKNOWN,15907.6575,ZAR,2024-10-04,05:58:47,REVERSAL,Reversal - Ref 441562,ATM,COMPLETED,REFAB599980646F,BROKEN_FK_account_id_to_accounts
TX041237,C0224,A0045,330.66,ZAR,2026-09-10,03:49:26,FEE,Fee - Ref 518981,POS,COMPLETED,REFEB850C6FBA1F,BROKEN_FK_account_id_to_accounts
TX041238,C0312,UNKNOWN,1253.8,ZAR,2025-08-26,10:06:14,DEBIT_ORDER,Debit Order - Ref 196979,MOBILE,COMPLETED,REFDF5CD619B0A2,BROKEN_FK_account_id_to_accounts
TX041258,C0660,UNKNOWN,522.11,ZAR,2026-07-15,14:08:46,PAYMENT,Payment - Ref 804052,BRANCH,COMPLETED,REFE058B3973913,BROKEN_FK_account_id_to_accounts
TX041262,C0660,FAKE_9385C01A,2905.61,ZAR,2025-02-16,09:07:54,DEBIT_ORDER,Debit Order - Ref 695875,ONLINE,COMPLETED,REF679CB9F93728,BROKEN_FK_account_id_to_accounts
TX041277,C0433,A1025,15737.85,ZAR,2024-07-21,10:39:26,REVERSAL,Reversal - Ref 643511,MOBILE,COMPLETED,REFD64C7EC9AD66,BROKEN_FK_account_id_to_accounts
TX041335,C0640,UNKNOWN,888.54,ZAR,2025-07-27,15:49:34,DEBIT_ORDER,Debit Order - Ref 616032,ONLINE,FAILED,REFAF7D14E6BE5A,BROKEN_FK_account_id_to_accounts
TX041344,C0366,A0418,15907.6575,ZAR,2025-02-17,09:27:58,REVERSAL,Reversal - Ref 591355,POS,PENDING,REF48718E9CB4C0,BROKEN_FK_account_id_to_accounts
TX041355,C0646,A0291,15907.6575,ZAR,2025-08-25,07:42:02,REVERSAL,Reversal - Ref 140546,ATM,COMPLETED,REFA5D700E0512B,BROKEN_FK_account_id_to_accounts
TX041361,C0107,A1386,9749.21,ZAR,2025-11-02,16:49:50,REVERSAL,Reversal - Ref 342459,MOBILE,COMPLETED,REF711068FE0B26,BROKEN_FK_account_id_to_accounts
TX041373,C0579,UNKNOWN,1058.51,ZAR,2024-05-28,11:21:55,WITHDRAWAL,Withdrawal - Ref 947806,POS,COMPLETED,REF1DF41B384918,BROKEN_FK_account_id_to_accounts
TX041379,C0891,FAKE_493DE96D,3177.52,ZAR,2025-11-10,11:57:29,INTEREST,Interest - Ref 107950,MOBILE,COMPLETED,REFB16AD24E0EB2,BROKEN_FK_account_id_to_accounts
TX041382,C0419,A0556,497.78,ZAR,2025-12-18,13:48:45,WITHDRAWAL,Withdrawal - Ref 464833,ATM,COMPLETED,REFD7E537605F75,BROKEN_FK_account_id_to_accounts
TX041407,C0646,A0291,2587.63,ZAR,2025-08-12,02:36:08,DEBIT_ORDER,Debit Order - Ref 729468,ONLINE,COMPLETED,REF9B461D00AD99,BROKEN_FK_account_id_to_accounts
TX041419,C0772,A0436,1846.4,ZAR,2025-07-29,00:10:15,DEBIT_ORDER,Debit Order - Ref 849310,MOBILE,COMPLETED,REF7B0C76B36588,BROKEN_FK_account_id_to_accounts
TX041425,C0391,A0473,8880.1,ZAR,2026-08-23,20:02:54,DEPOSIT,Deposit - Ref 265058,ATM,COMPLETED,REF9DA94C811452,BROKEN_FK_account_id_to_accounts
TX041429,C0906,UNKNOWN,1782.74,ZAR,2025-05-04,02:40:46,DEPOSIT,Deposit - Ref 636739,MOBILE,COMPLETED,REF2D86F0CE7010,BROKEN_FK_account_id_to_accounts
TX041431,C0484,A1438,1227.63,ZAR,2024-03-23,00:59:55,PAYMENT,Payment - Ref 480677,MOBILE,COMPLETED,REF30B498EFC080,BROKEN_FK_account_id_to_accounts
TX041472,C0752,UNKNOWN,1548.03,ZAR,2025-11-17,15:04:04,WITHDRAWAL,Withdrawal - Ref 612970,ONLINE,COMPLETED,REF1F6162E524E4,BROKEN_FK_account_id_to_accounts
TX041481,C0108,A0572,593.19,ZAR,2026-02-02,16:09:37,TRANSFER,Transfer - Ref 260213,ATM,COMPLETED,REF7783AEE25D77,BROKEN_FK_account_id_to_accounts
TX041489,C0431,A0469,1312.97,ZAR,2024-05-21,05:48:17,INTEREST,Interest - Ref 294921,MOBILE,COMPLETED,REFA9B2F77D5419,BROKEN_FK_account_id_to_accounts
TX041511,C0589,FAKE_7CF89D15,226.68,ZAR,2025-04-14,06:22:53,WITHDRAWAL,Withdrawal - Ref 213389,BRANCH,COMPLETED,REF2C5BC2281625,BROKEN_FK_account_id_to_accounts
TX041512,C0132,UNKNOWN,690.82,ZAR,2024-07-07,00:54:22,DEBIT_ORDER,Debit Order - Ref 248016,BRANCH,COMPLETED,REF921EF2BF11ED,BROKEN_FK_account_id_to_accounts
TX041543,C0107,A1386,15907.6575,ZAR,2025-09-13,00:41:20,REVERSAL,Reversal - Ref 797873,MOBILE,COMPLETED,REF338895B4B28F,BROKEN_FK_account_id_to_accounts
TX041549,C0800,A0764,2818.28,ZAR,2025-09-26,01:49:42,INTEREST,Interest - Ref 268199,ONLINE,COMPLETED,REF6525BF079DC9,BROKEN_FK_account_id_to_accounts
TX041635,C0287,UNKNOWN,592.66,ZAR,2025-02-10,13:19:25,WITHDRAWAL,Withdrawal - Ref 864016,MOBILE,COMPLETED,REFA59C895629A2,BROKEN_FK_account_id_to_accounts
TX041648,C0874,A0790,15907.6575,ZAR,2026-06-19,16:17:28,DEBIT_ORDER,Debit Order - Ref 897308,ONLINE,COMPLETED,REFE933441FA85F,BROKEN_FK_account_id_to_accounts
TX041649,C0392,UNKNOWN,550.21,ZAR,2025-07-24,17:01:31,PAYMENT,Payment - Ref 861227,MOBILE,REVERSED,REF0047D4539801,BROKEN_FK_account_id_to_accounts
TX041661,C0938,FAKE_3A63AA21,498.6,ZAR,2024-06-12,19:31:08,FEE,Fee - Ref 317063,ONLINE,COMPLETED,REF0A6ED1660046,BROKEN_FK_account_id_to_accounts
TX041670,C0302,A0994,1255.3,ZAR,2024-10-20,12:31:24,WITHDRAWAL,Withdrawal - Ref 880101,ONLINE,COMPLETED,REFCCA328754B60,BROKEN_FK_account_id_to_accounts
TX041675,C0089,A0779,8894.81,ZAR,2025-12-30,13:59:14,DEPOSIT,Deposit - Ref 306187,MOBILE,COMPLETED,REFFE08DC9697CC,BROKEN_FK_account_id_to_accounts
TX041690,C0615,UNKNOWN,2049.22,ZAR,2025-08-10,08:57:17,DEPOSIT,Deposit - Ref 524708,ONLINE,COMPLETED,REF188B1BE03E2D,BROKEN_FK_account_id_to_accounts
TX041702,C0484,A1438,7277.12,ZAR,2026-02-17,15:52:58,DEBIT_ORDER,Debit Order - Ref 293695,ATM,COMPLETED,REF85454A7A0186,BROKEN_FK_account_id_to_accounts
TX041725,C0484,A1438,258.92,ZAR,2024-11-07,09:42:56,WITHDRAWAL,Withdrawal - Ref 902910,ATM,COMPLETED,REFC4C8051C1F46,BROKEN_FK_account_id_to_accounts
TX041733,C0261,A0515,90.17,ZAR,2025-01-14,14:28:09,WITHDRAWAL,Withdrawal - Ref 136503,MOBILE,PENDING,REF34F4D8370FC1,BROKEN_FK_account_id_to_accounts
TX041755,C0700,UNKNOWN,51.43,ZAR,2024-07-10,09:10:43,TRANSFER,Transfer - Ref 693812,ONLINE,COMPLETED,REF5E5E27C51DC3,BROKEN_FK_account_id_to_accounts
TX041761,C0677,UNKNOWN,234.98,ZAR,2024-03-20,20:33:07,WITHDRAWAL,Withdrawal - Ref 300732,ONLINE,COMPLETED,REF8AE7361CB141,BROKEN_FK_account_id_to_accounts
TX041762,C0684,UNKNOWN,533.47,ZAR,2024-12-29,09:18:43,WITHDRAWAL,Withdrawal - Ref 367409,BRANCH,COMPLETED,REFA03A619E6236,BROKEN_FK_account_id_to_accounts
TX041771,C0138,A0544,785.74,ZAR,2024-04-18,22:26:45,DEPOSIT,Deposit - Ref 569824,ONLINE,COMPLETED,REF99B6A5663F0A,BROKEN_FK_account_id_to_accounts
TX041801,C0692,A0415,1110.66,ZAR,2024-03-10,20:59:12,INTEREST,Interest - Ref 798236,BRANCH,COMPLETED,REF9CE570B4E3ED,BROKEN_FK_account_id_to_accounts
TX041810,C0127,FAKE_243B601E,655.76,ZAR,2025-10-03,03:28:40,WITHDRAWAL,Withdrawal - Ref 655543,MOBILE,COMPLETED,REF9D820A92CFDF,BROKEN_FK_account_id_to_accounts
TX041819,C0170,FAKE_401AA610,15907.6575,ZAR,2024-09-24,19:18:29,REVERSAL,Reversal - Ref 963080,ATM,COMPLETED,REFC4316BCABF42,BROKEN_FK_account_id_to_accounts
TX041853,C0772,A0436,1383.06,ZAR,2025-07-28,12:58:11,PAYMENT,Payment - Ref 351826,MOBILE,COMPLETED,REF7AB0A3966F49,BROKEN_FK_account_id_to_accounts
TX041909,C0807,A0519,4261.61,ZAR,2025-08-07,10:38:05,INTEREST,Interest - Ref 718441,MOBILE,COMPLETED,REF6A2BFF9EBF72,BROKEN_FK_account_id_to_accounts
TX041941,C0907,FAKE_C21DAC0D,12261.51,ZAR,2025-09-30,11:56:27,DEPOSIT,Deposit - Ref 825642,ATM,PENDING,REF02A26CA56BDD,BROKEN_FK_account_id_to_accounts
TX041942,C0302,A0994,281.38,ZAR,2024-03-11,23:18:28,DEBIT_ORDER,Debit Order - Ref 138144,MOBILE,COMPLETED,REF445F2D5B005A,BROKEN_FK_account_id_to_accounts
TX041951,C0807,A0519,439.84,ZAR,2024-08-18,02:21:59,DEBIT_ORDER,Debit Order - Ref 876150,MOBILE,COMPLETED,REF2531C81973A6,BROKEN_FK_account_id_to_accounts
TX041986,C0136,FAKE_26A2B8C0,490.19,ZAR,2026-03-14,21:28:50,DEBIT_ORDER,Debit Order - Ref 533018,ATM,COMPLETED,REF75C9341109E2,BROKEN_FK_account_id_to_accounts
TX042009,C0108,A0572,8981.4,ZAR,2024-01-28,14:39:25,DEPOSIT,Deposit - Ref 233050,POS,COMPLETED,REFF300B6880A58,BROKEN_FK_account_id_to_accounts
TX042037,C0138,A0544,2402.96,ZAR,2026-08-14,10:46:42,INTEREST,Interest - Ref 273633,POS,COMPLETED,REF0DE45EE27535,BROKEN_FK_account_id_to_accounts
TX042039,C0074,UNKNOWN,1581.85,ZAR,2024-11-25,04:37:23,INTEREST,Interest - Ref 548904,MOBILE,COMPLETED,REF5C4FD9D35D7A,BROKEN_FK_account_id_to_accounts
TX042048,C0907,A1444,15907.6575,ZAR,2024-03-16,19:35:54,REVERSAL,Reversal - Ref 574130,ATM,COMPLETED,REF3AF3E9103681,BROKEN_FK_account_id_to_accounts
TX042064,C0576,UNKNOWN,944.85,ZAR,2025-11-20,01:12:29,INTEREST,Interest - Ref 980680,BRANCH,COMPLETED,REF9DCD8F9AC38C,BROKEN_FK_account_id_to_accounts
TX042075,C0135,UNKNOWN,782.15,ZAR,2024-04-25,00:15:45,PAYMENT,Payment - Ref 532693,BRANCH,COMPLETED,REF84314AB7B7FE,BROKEN_FK_account_id_to_accounts
TX042169,C0562,FAKE_C5DA8E2B,4566.23,ZAR,2025-01-09,06:53:47,DEPOSIT,Deposit - Ref 631634,ONLINE,COMPLETED,REF026B2734BE72,BROKEN_FK_account_id_to_accounts
TX042184,C0433,A1025,2217.12,ZAR,2025-01-28,13:39:45,DEPOSIT,Deposit - Ref 545084,ONLINE,COMPLETED,REF761CC4B1271D,BROKEN_FK_account_id_to_accounts
TX042185,C0999,A0831,15907.6575,ZAR,2025-11-17,12:28:28,REVERSAL,Reversal - Ref 292293,MOBILE,COMPLETED,REF58A075CED030,BROKEN_FK_account_id_to_accounts
