transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number
TX039350,C0174,A1169,249.31,ZAR,2024-07-17,05:43:56,DEBIT_ORDER,Debit Order - Ref 201365,ONLINE,COMPLETED,REFDAFBC56D3588
TX039351,C0950,FAKE_3FE936F6,43506.87,ZAR,2024-05-12,17:54:22,REVERSAL,Reversal - Ref 342098,MOBILE,COMPLETED,REF77D4584DF08D
TX039352,C0090,A1090,470.88,ZAR,2024-03-05,01:56:45,WITHDRAWAL,Withdrawal - Ref 475406,MOBILE,COMPLETED,REF5FB8A83BAE5D
TX039353,C0392,A0958,4420.22,ZAR,2025-05-20,06:40:56,TRANSFER,Transfer - Ref 711041,ONLINE,COMPLETED,REFBF2CBBA22E12
TX039354,C0225,A0235,1958.53,ZAR,2026-08-10,05:30:26,DEBIT_ORDER,Debit Order - Ref 433461,MOBILE,PENDING,REFC905408BF7F0
TX039355,C0004,A1058,10482.69,ZAR,2024-10-15,05:23:42,REVERSAL,Reversal - Ref 180841,POS,COMPLETED,REF47A514AE64E9
TX039356,C0486,A1347,7950.49,ZAR,2024-11-03,01:45:49,TRANSFER,Transfer - Ref 163657,ONLINE,COMPLETED,REFB5F65122DE3F
TX039357,C0546,A1351,1562.39,ZAR,2025-03-17,05:39:50,TRANSFER,Transfer - Ref 128727,MOBILE,COMPLETED,REF069170278CB3
TX039358,C0239,A1298,708.96,ZAR,2026-02-10,04:44:23,DEBIT_ORDER,Debit Order - Ref 547286,BRANCH,COMPLETED,REF5527069C1859
TX039359,C0051,A1248,428.86,ZAR,2024-11-25,04:12:49,FEE,Fee - Ref 170928,MOBILE,COMPLETED,REFB4D6B96532C3
TX039360,C0592,A0118,3425.94,ZAR,2026-02-14,04:21:04,INTEREST,Interest - Ref 949019,ONLINE,COMPLETED,REF03058EE170E0
TX039361,,A0669,354.48,ZAR,2025-09-16,18:41:16,FEE,Fee - Ref 267787,MOBILE,COMPLETED,REF325EEA291877
TX039362,C0985,A0523,189.19,ZAR,2026-05-31,17:59:34,FEE,Fee - Ref 626231,POS,PENDING,REFBE520D7577B2
TX039363,C0632,A0946,8981.38,ZAR,2026-05-01,09:17:06,PAYMENT,Payment - Ref 287825,MOBILE,COMPLETED,REF6640173BE46C
TX039364,C0316,A1015,414.04,ZAR,2026-07-03,23:35:15,INTEREST,Interest - Ref 759882,MOBILE,FAILED,REFB2B8FA3E7AAD
TX039365,C0256,A1144,1974.37,ZAR,2024-05-22,12:35:21,TRANSFER,Transfer - Ref 763847,ATM,COMPLETED,REF5857E5A309CF
TX039366,C0188,A1287,1078.5,ZAR,2025-09-18,23:30:47,DEPOSIT,Deposit - Ref 291627,BRANCH,COMPLETED,REF45700AAF1761
TX039367,C0047,A0985,30764.0,ZAR,2024-12-24,00:03:12,REVERSAL,Reversal - Ref 193027,ONLINE,COMPLETED,REF5B19D67004D4
TX039368,C0135,A1234,97.4,ZAR,2026-01-18,18:15:31,FEE,Fee - Ref 426854,MOBILE,COMPLETED,REFB6F4CF960F2E
TX039369,C0136,A0863,16526.17,ZAR,2025-10-03,06:50:21,TRANSFER,Transfer - Ref 156760,MOBILE,COMPLETED,REFC0345AAB524A
TX039370,C0109,A0624,148.99,ZAR,2026-07-07,08:11:51,WITHDRAWAL,Withdrawal - Ref 742238,ONLINE,COMPLETED,REF54EB522167F0
TX039371,C0216,A1034,16.54,ZAR,0001-01-01,04:24:57,DEBIT_ORDER,Debit Order - Ref 983967,MOBILE,COMPLETED,REF34B89A9E9985
TX039372,C0210,A1321,6434.23,ZAR,2025-04-27,17:20:41,DEPOSIT,Deposit - Ref 735864,MOBILE,COMPLETED,REFE29318A670DF
TX039373,C0789,A0761,1944.51,ZAR,2025-05-01,22:42:51,INTEREST,Interest - Ref 561612,ATM,COMPLETED,REF20EBA918B8EA
TX039374,C0650,A0733,1653.59,ZAR,2026-07-08,20:40:00,WITHDRAWAL,Withdrawal - Ref 774887,MOBILE,COMPLETED,REFA4167B73E1DC
TX039375,C0557,A0608,3364.45,ZAR,2024-12-06,17:51:24,TRANSFER,Transfer - Ref 294433,ONLINE,COMPLETED,REF770916001308
TX039376,C0054,A1379,256.29,ZAR,2025-04-10,17:27:08,TRANSFER,Transfer - Ref 453554,BRANCH,COMPLETED,REF2D72E024EC36
TX039377,C0885,A0714,1655.23,ZAR,2026-06-21,23:23:26,TRANSFER,Transfer - Ref 347521,BRANCH,FAILED,REF3EFB90BA3E6A
TX039378,C0507,A0827,785.4,ZAR,2024-07-04,00:40:25,DEBIT_ORDER,Debit Order - Ref 701298,MOBILE,COMPLETED,REF7D3E28EE5DA9
TX039379,C0232,A0331,28733.12,ZAR,2025-01-17,13:08:50,REVERSAL,Reversal - Ref 813034,ATM,COMPLETED,REF66F49B658095
TX039380,C0785,A0718,575.51,ZAR,2024-12-11,07:59:03,PAYMENT,Payment - Ref 487246,MOBILE,COMPLETED,REF864E2B2F248C
TX039381,C0836,A0736,12235.16,ZAR,2025-10-15,14:14:45,DEPOSIT,Deposit - Ref 268428,ONLINE,COMPLETED,REF52F8472B962B
TX039382,C0604,A1221,376.15,ZAR,2024-07-25,21:04:57,TRANSFER,Transfer - Ref 798632,ONLINE,COMPLETED,REF831448FC9A96
TX039383,,A0634,128.14,ZAR,2026-01-22,03:03:41,FEE,Fee - Ref 391414,ONLINE,COMPLETED,REF863D3CCFCE82
TX039384,C0945,A0215,1602.51,ZAR,2024-06-13,13:17:40,DEBIT_ORDER,Debit Order - Ref 679717,POS,COMPLETED,REFB49DDF174BB2
TX039385,C0449,A1218,36076.21,ZAR,2025-03-06,05:27:56,REVERSAL,Reversal - Ref 740909,ONLINE,COMPLETED,REFBF3DD1E478B3
TX039386,C0050,A0368,279.25,ZAR,2026-04-24,23:09:44,FEE,Fee - Ref 715220,ONLINE,FAILED,REF84189E60BFEC
TX039387,C0778,A0632,30169.79,ZAR,2024-10-25,04:27:23,REVERSAL,Reversal - Ref 651229,MOBILE,COMPLETED,REFB9172924D44C
TX039388,C0620,A0964,17.36,ZAR,2025-10-24,08:14:09,FEE,Fee - Ref 673228,MOBILE,COMPLETED,REF3B740E66F511
TX039389,C0221,A0591,4595.61,ZAR,2025-04-13,07:09:42,DEBIT_ORDER,Debit Order - Ref 547937,ONLINE,COMPLETED,REFA912BC8DF4D3
TX039390,C0898,A0774,1733.21,ZAR,2025-04-02,14:49:57,DEBIT_ORDER,Debit Order - Ref 763588,ONLINE,REVERSED,REF9E193B62E40F
TX039391,,A1464,4862.67,ZAR,2025-05-23,11:45:18,PAYMENT,Payment - Ref 223350,POS,COMPLETED,REFF4DC8201DCAF
TX039392,C0107,A0420,2156.97,ZAR,2024-08-07,12:54:12,DEBIT_ORDER,Debit Order - Ref 501681,ATM,COMPLETED,REF1EF2609CE3F6
TX039393,C0642,A1491,492.64,ZAR,2025-02-01,16:47:27,FEE,Fee - Ref 689157,ONLINE,COMPLETED,REFC12289AD35EA
TX039394,C0582,A0239,1021.83,ZAR,2024-11-25,20:35:54,WITHDRAWAL,Withdrawal - Ref 221458,BRANCH,COMPLETED,REF5CC37B720EC5
TX039395,C0619,A0677,1703.09,ZAR,2025-04-07,18:44:06,DEBIT_ORDER,Debit Order - Ref 499046,ATM,COMPLETED,REFD6EBA59F99B9
TX039396,C0228,A0425,361.37,ZAR,2026-07-27,06:07:36,FEE,Fee - Ref 901367,POS,COMPLETED,REF0C7B77166115
TX039397,C0737,A1179,2289.6,ZAR,2026-02-14,07:57:58,DEBIT_ORDER,Debit Order - Ref 925233,ONLINE,COMPLETED,REF857DA07C1F39
TX039398,C0671,A0799,452.35,ZAR,2025-05-12,21:15:21,WITHDRAWAL,Withdrawal - Ref 280179,ATM,COMPLETED,REFA866852DF415
TX039399,C0855,A0143,810.88,ZAR,2025-08-23,14:17:24,DEPOSIT,Deposit - Ref 676082,BRANCH,PENDING,REFFC73BD0B98E0
TX039400,,A1318,3445.6,ZAR,2025-01-11,20:53:44,PAYMENT,Payment - Ref 380742,MOBILE,COMPLETED,REF76FEBA18382A
TX039401,C0023,A0507,204.09,ZAR,2024-10-24,19:58:36,FEE,Fee - Ref 420510,ONLINE,COMPLETED,REF7E1EA57A8738
TX039402,C0779,A0765,9525.64,ZAR,2025-06-01,20:41:00,DEPOSIT,Deposit - Ref 825608,MOBILE,FAILED,REF8CB429994C4A
TX039403,C0564,A0484,111.87,ZAR,2024-07-10,21:25:35,FEE,Fee - Ref 611792,MOBILE,COMPLETED,REF29DD39D69B0F
TX039404,C0658,A0562,2638.51,ZAR,2025-08-04,18:25:59,TRANSFER,Transfer - Ref 776567,ONLINE,PENDING,REFDFF488DAA76B
TX039405,C0600,A1104,241.45,ZAR,2024-04-24,07:40:33,FEE,Fee - Ref 996240,ATM,COMPLETED,REF9DF7432DB178
TX039406,C0714,A0543,1722.66,ZAR,2024-01-02,15:49:09,DEPOSIT,Deposit - Ref 221297,ONLINE,COMPLETED,REFB58C953DF253
TX039407,C0015,A0011,296.26,ZAR,2024-11-26,09:04:55,FEE,Fee - Ref 768953,MOBILE,COMPLETED,REF136D8B5D8B66
TX039408,C0906,A0820,174.76,ZAR,2026-04-30,17:34:51,TRANSFER,Transfer - Ref 878024,BRANCH,COMPLETED,REF6BCC4EE9AFBD
TX039409,C0735,A0459,724.74,ZAR,2024-09-20,12:09:19,WITHDRAWAL,Withdrawal - Ref 144258,MOBILE,COMPLETED,REFD7961102367A
TX039410,C0047,A1324,217.3,ZAR,2025-07-10,15:52:29,PAYMENT,Payment - Ref 444025,BRANCH,COMPLETED,REFFE547FCA3EA1
TX039411,C0633,A0530,193.74,ZAR,2026-01-09,18:46:23,TRANSFER,Transfer - Ref 705622,ATM,COMPLETED,REF5D3C13D36835
TX039412,C0364,A1033,23.41,ZAR,2025-08-13,09:57:31,FEE,Fee - Ref 656450,BRANCH,COMPLETED,REFDE16B941134E
TX039413,C0941,A0146,2919.79,ZAR,2025-12-12,02:57:48,DEPOSIT,Deposit - Ref 194753,ATM,COMPLETED,REF5245127AEA45
TX039414,C0419,,574.99,ZAR,2026-01-20,02:34:56,TRANSFER,Transfer - Ref 890046,ONLINE,COMPLETED,REFBD9152240A7D
TX039415,C0793,A0409,3034.99,ZAR,2025-02-09,07:28:58,TRANSFER,Transfer - Ref 545214,BRANCH,COMPLETED,REFE0ADDACEC152
TX039416,C0128,A1136,56720.00000000001,ZAR,2026-06-08,04:27:59,WITHDRAWAL,Withdrawal - Ref 208083,ONLINE,COMPLETED,REF3DD222C91096
TX039417,C0253,A1183,1625.17,ZAR,2025-06-15,01:43:01,DEPOSIT,Deposit - Ref 683780,ATM,COMPLETED,REFB855BB670D4E
TX039418,C0135,A0640,1179.49,ZAR,2026-01-29,14:13:49,INTEREST,Interest - Ref 694514,MOBILE,COMPLETED,REFFE2E0CDCC5BB
TX039419,C0657,A0466,120.91,ZAR,2025-06-11,19:04:10,WITHDRAWAL,Withdrawal - Ref 403239,POS,COMPLETED,REF43BB2DACE6CC
TX039420,,A1227,1270.43,ZAR,2024-02-05,17:39:23,DEPOSIT,Deposit - Ref 823497,MOBILE,COMPLETED,REFD63816F8D868
TX039421,C0863,A0406,411.84,ZAR,2025-09-02,00:43:06,PAYMENT,Payment - Ref 740231,MOBILE,COMPLETED,REF8613AC0C2304
TX039422,C0772,A0436,23977.04,ZAR,2025-04-28,14:09:09,REVERSAL,Reversal - Ref 529819,ONLINE,COMPLETED,REFA63894D7E585
TX039423,C0047,A0985,875.41,ZAR,2026-05-27,20:41:49,DEPOSIT,Deposit - Ref 659346,ONLINE,COMPLETED,REF648D38E1BB33
TX039424,C0309,A0711,738.89,ZAR,2025-04-19,21:20:42,PAYMENT,Payment - Ref 452930,ATM,COMPLETED,REF68AC5E81F0BF
TX039425,C0757,A1108,946.48,ZAR,2025-10-02,04:10:09,DEPOSIT,Deposit - Ref 564630,MOBILE,FAILED,REF56750A4DCF63
TX039426,C0699,A1500,2530.72,ZAR,2024-02-11,20:00:54,DEPOSIT,Deposit - Ref 532307,MOBILE,COMPLETED,REF5448AF8BBD1B
TX039427,C0363,A0460,3791.1,ZAR,2025-08-12,11:45:57,DEPOSIT,Deposit - Ref 750376,MOBILE,COMPLETED,REF4FE9B7DD23F7
TX039428,C0011,A1228,406.91,ZAR,2025-12-21,20:23:26,PAYMENT,Payment - Ref 426838,ONLINE,COMPLETED,REF15A4A1DA02ED
TX039429,C0467,A0770,4561.51,ZAR,2026-02-25,16:36:51,DEPOSIT,Deposit - Ref 593091,ONLINE,COMPLETED,REFE0C74F5111F8
TX039430,C0164,A0745,764.06,ZAR,2025-05-09,23:06:57,DEPOSIT,Deposit - Ref 719621,ONLINE,COMPLETED,REFF3B8F1C76EF1
TX039431,C0328,FAKE_C0A851B8,33970.25,ZAR,2024-10-30,17:05:04,REVERSAL,Reversal - Ref 244756,ATM,COMPLETED,REF986BDF1EFF67
TX039432,C0024,A0647,13257.35,ZAR,2024-10-07,17:23:18,REVERSAL,Reversal - Ref 102959,ATM,COMPLETED,REFF5EC6BC5B282
TX039433,C0532,A1482,218.73,ZAR,2025-08-10,05:36:30,WITHDRAWAL,Withdrawal - Ref 813641,ONLINE,COMPLETED,REFA9259CEC2436
TX039434,C0632,A1092,1525.65,ZAR,2025-09-18,01:57:51,TRANSFER,Transfer - Ref 464734,ONLINE,COMPLETED,REF760E8CAC09A0
TX039435,C0969,A0476,5925.62,ZAR,2025-12-04,00:39:59,DEPOSIT,Deposit - Ref 453105,MOBILE,COMPLETED,REFCB80D586DC48
TX039436,C0945,A0735,3595.07,ZAR,2024-03-06,01:48:58,INTEREST,Interest - Ref 840895,POS,FAILED,REF3BEB7C6D4CAD
TX039437,C0974,A1373,3105.34,ZAR,2025-03-02,20:27:11,PAYMENT,Payment - Ref 687433,ONLINE,COMPLETED,REF6799061A735A
TX039438,C0479,A1259,7592.14,ZAR,2024-03-07,05:03:57,PAYMENT,Payment - Ref 609706,MOBILE,COMPLETED,REFA78F2973C4AF
TX039439,C0954,A1214,22585.8,ZAR,2026-03-22,18:57:20,REVERSAL,Reversal - Ref 256926,ONLINE,PENDING,REF2C1625CA7D03
TX039440,C0863,A0406,697.91,ZAR,2025-05-18,23:12:59,PAYMENT,Payment - Ref 459246,MOBILE,COMPLETED,REFC1986B52C7DA
TX039441,C0020,A1119,941.05,ZAR,2025-05-04,16:36:50,DEBIT_ORDER,Debit Order - Ref 355905,MOBILE,COMPLETED,REFCAEB89763C8D
TX039442,C0748,A1426,317.6,ZAR,2024-10-13,16:12:12,DEBIT_ORDER,Debit Order - Ref 731922,ONLINE,COMPLETED,REF18D75FD80791
TX039443,C0608,A0872,243.59,ZAR,2024-06-08,22:19:22,DEBIT_ORDER,Debit Order - Ref 259334,MOBILE,COMPLETED,REF477F4512775F
TX039444,C0364,A1489,1442.72,ZAR,2026-09-03,03:40:31,PAYMENT,Payment - Ref 861834,MOBILE,COMPLETED,REF51E5578AF178
TX039445,C0624,A0581,1372.14,ZAR,2024-11-08,20:52:13,DEPOSIT,Deposit - Ref 554369,MOBILE,COMPLETED,REFA61E978BEB2B
TX039446,C0512,A1423,11482.38,ZAR,2026-06-05,14:04:41,TRANSFER,Transfer - Ref 346570,ONLINE,COMPLETED,REFC2993CDB306E
TX039447,C0607,A0131,6647.17,ZAR,2026-05-29,08:42:05,REVERSAL,Reversal - Ref 323617,ATM,REVERSED,REF1D61CC433D7D
TX039448,C0032,A0017,189.64,ZAR,2024-09-25,07:47:17,PAYMENT,Payment - Ref 749953,ONLINE,COMPLETED,REF23086818AE39
TX039449,C0103,A0012,1081.77,ZAR,2024-08-19,10:19:36,WITHDRAWAL,Withdrawal - Ref 768309,ONLINE,COMPLETED,REF7F2D5F6F798E
TX039450,C0475,A0803,1090.36,ZAR,2026-02-18,18:24:15,DEPOSIT,Deposit - Ref 106172,MOBILE,PENDING,REFE4BFA19A22E5
TX039451,C0891,A0004,409.72,ZAR,2024-04-03,01:40:15,DEBIT_ORDER,Debit Order - Ref 408955,ATM,COMPLETED,REFAA63D66A045A
TX039452,C0615,A0287,4421.08,ZAR,2026-07-27,21:18:21,INTEREST,Interest - Ref 927992,MOBILE,COMPLETED,REF5E74F10A6046
TX039453,C0754,A0521,1140.37,ZAR,2024-03-14,04:01:59,WITHDRAWAL,Withdrawal - Ref 347296,ONLINE,COMPLETED,REF15418D23C4C5
TX039454,C0821,A1276,338.36,ZAR,2024-04-13,13:10:36,WITHDRAWAL,Withdrawal - Ref 317572,MOBILE,PENDING,REF0BCF3D5171B2
TX039455,C0271,A1155,1779.73,ZAR,2024-04-07,11:33:23,DEPOSIT,Deposit - Ref 547573,MOBILE,COMPLETED,REFDE33A792E5F4
TX039456,C0341,A0076,295.26,ZAR,2025-12-16,10:05:39,WITHDRAWAL,Withdrawal - Ref 207844,MOBILE,COMPLETED,REFFEF5007078A5
TX039457,C0902,A0439,2153.65,ZAR,2024-08-15,23:46:03,INTEREST,Interest - Ref 634048,MOBILE,FAILED,REFBABF94477F64
TX039458,C0849,A0261,9339.76,ZAR,2025-11-12,13:58:22,PAYMENT,Payment - Ref 765846,BRANCH,COMPLETED,REF3CF313D1DA53
TX039459,C0392,A1341,522.7,ZAR,2026-03-01,04:54:02,DEBIT_ORDER,Debit Order - Ref 645306,ONLINE,COMPLETED,REFAC8552003B65
TX039460,C0366,A0088,4632.34,ZAR,2025-03-17,19:03:51,INTEREST,Interest - Ref 129107,MOBILE,COMPLETED,REF05ECA5328AB5
TX039461,C0682,A0441,1166.62,ZAR,2025-04-09,02:27:42,PAYMENT,Payment - Ref 283137,POS,COMPLETED,REF509386184EE6
TX039462,C0233,A0462,543.53,ZAR,2025-06-22,03:43:11,WITHDRAWAL,Withdrawal - Ref 762638,MOBILE,COMPLETED,REF076FAF0A5818
TX039463,C0880,A0175,1430.39,ZAR,2025-11-28,06:26:05,PAYMENT,Payment - Ref 414962,MOBILE,COMPLETED,REF0D771672873A
TX039464,C0567,A0606,524.43,ZAR,2025-05-12,07:39:32,DEBIT_ORDER,Debit Order - Ref 240640,MOBILE,COMPLETED,REF03C23830689A
TX039465,C0657,A0277,861.8,ZAR,2024-08-15,02:03:48,PAYMENT,Payment - Ref 670507,POS,COMPLETED,REFF43E0AD91482
TX039466,C0407,A0768,3264.72,ZAR,2025-05-31,22:51:37,TRANSFER,Transfer - Ref 198351,ONLINE,COMPLETED,REF1E51E5098782
TX039467,C0729,A0881,389.32,ZAR,2024-10-26,23:19:42,PAYMENT,Payment - Ref 881070,ONLINE,COMPLETED,REF081DC6912958
TX039468,C0292,A0966,9264.84,ZAR,2024-04-15,22:37:09,TRANSFER,Transfer - Ref 300959,MOBILE,COMPLETED,REFD5E459231570
TX039469,C0628,A0535,3345.97,ZAR,2025-03-14,14:20:01,INTEREST,Interest - Ref 168173,MOBILE,COMPLETED,REFA52214B8CD3F
TX039470,C0136,A0863,10702.37,ZAR,2024-05-15,07:22:55,TRANSFER,Transfer - Ref 401471,BRANCH,COMPLETED,REF4E32DE508535
TX039471,C0050,A1481,1219.86,ZAR,2025-04-04,02:47:39,WITHDRAWAL,Withdrawal - Ref 355227,MOBILE,COMPLETED,REFBD39C26F4396
TX039472,C0454,A1470,5.65,ZAR,2025-03-02,21:54:51,FEE,Fee - Ref 809761,MOBILE,PENDING,REFE0AF13C3E899
TX039473,C0327,A0639,332.04,ZAR,2026-06-07,19:14:15,FEE,Fee - Ref 370812,POS,COMPLETED,REF6209A28A8C41
TX039474,C0539,A1335,315.15,ZAR,2024-11-24,05:03:55,FEE,Fee - Ref 980149,ATM,FAILED,REF919CC12925BB
TX039475,C0113,A1264,323.74,ZAR,2026-03-21,06:51:52,FEE,Fee - Ref 232538,MOBILE,COMPLETED,REF7BFD20439A4B
TX039476,C0729,A0881,8882.15,ZAR,2024-03-22,12:11:41,REVERSAL,Reversal - Ref 377910,MOBILE,PENDING,REF33B43A30FB17
TX039477,C0855,A0148,4276.24,ZAR,2024-02-07,00:02:17,INTEREST,Interest - Ref 457628,ONLINE,COMPLETED,REF7CEF3FFA3178
TX039478,C0004,A1254,4988.41,ZAR,2024-09-26,00:55:18,INTEREST,Interest - Ref 729222,ONLINE,FAILED,REF52A8B099C5CA
TX039479,C0737,A0574,1192.55,ZAR,2026-07-09,17:56:35,PAYMENT,Payment - Ref 326528,MOBILE,COMPLETED,REF7443A283D33C
TX039480,C0093,A1225,1207.0,ZAR,2026-08-07,03:49:26,REVERSAL,Reversal - Ref 258812,ATM,PENDING,REF7C3AFD099647
TX039481,C0447,A0866,102.97,ZAR,2024-07-16,05:01:06,FEE,Fee - Ref 266223,BRANCH,REVERSED,REF83F56B7F4D07
TX039482,C0074,A1409,149.81,ZAR,2024-08-09,00:09:25,DEPOSIT,Deposit - Ref 294258,ATM,PENDING,REFA7B0B548E062
TX039483,C0266,A0132,1824.66,ZAR,2024-05-09,20:31:54,PAYMENT,Payment - Ref 907785,BRANCH,COMPLETED,REF5E78A3FAA768
TX039484,,A1045,685.67,ZAR,2024-07-26,13:50:45,DEBIT_ORDER,Debit Order - Ref 547478,ONLINE,COMPLETED,REF9BB6D8CE917E
TX039485,C0945,A1073,460.1,ZAR,2025-04-15,08:22:09,FEE,Fee - Ref 154592,ATM,COMPLETED,REF79FBADC4525D
TX039486,C0933,A0540,816.05,ZAR,2024-09-05,05:19:42,DEBIT_ORDER,Debit Order - Ref 405526,ONLINE,COMPLETED,REF74AF4BA032E8
TX039487,C0714,A1070,82.69,ZAR,2026-05-31,10:27:52,FEE,Fee - Ref 762764,ONLINE,COMPLETED,REF2B5694AF52E8
TX039488,C0486,A0850,112.52,ZAR,2025-11-25,23:20:16,PAYMENT,Payment - Ref 386308,BRANCH,COMPLETED,REFD496C51E2192
TX039489,C0191,A1368,325.9,ZAR,2024-06-11,04:19:15,FEE,Fee - Ref 527214,ONLINE,FAILED,REFEFF408A5BCFC
TX039490,C0197,A1096,1982.88,ZAR,2026-08-04,20:52:48,PAYMENT,Payment - Ref 424485,ATM,COMPLETED,REF8BFFFD4E95DC
TX039491,C0923,A1408,192.81,ZAR,2025-11-08,16:19:09,PAYMENT,Payment - Ref 558701,BRANCH,COMPLETED,REF7D3354F8A9CB
TX039492,C0526,A0432,61.53,ZAR,2024-03-10,05:54:03,FEE,Fee - Ref 899511,MOBILE,COMPLETED,REF6D1DD7ACEE1A
TX039493,FAKE_4B952CDB,A0710,1264.09,ZAR,2024-03-01,21:38:34,PAYMENT,Payment - Ref 754144,ATM,COMPLETED,REF7D33D2A0A2DD
TX039494,C0321,A1336,493.24,ZAR,2025-07-15,09:30:00,FEE,Fee - Ref 236803,MOBILE,COMPLETED,REFFD502FB44DCF
TX039495,C0735,A1397,1643.62,ZAR,2024-07-31,15:04:46,WITHDRAWAL,Withdrawal - Ref 716213,ONLINE,COMPLETED,REFC6F38D41513D
TX039496,C0631,A1053,1864.36,ZAR,2099-12-31,13:17:24,DEPOSIT,Deposit - Ref 300760,MOBILE,COMPLETED,REF1F498F4766E9
TX039497,C0002,A1134,2244.08,ZAR,2024-04-23,05:08:35,WITHDRAWAL,Withdrawal - Ref 149508,MOBILE,COMPLETED,REFC37916DDB164
TX039498,C0029,A1167,3872.13,ZAR,2024-02-18,00:27:27,INTEREST,Interest - Ref 343599,POS,COMPLETED,REFDAECFDDF3EA0
TX039499,C0011,A0142,30873.84,ZAR,2025-09-24,01:42:49,REVERSAL,Reversal - Ref 878847,ONLINE,COMPLETED,REF906DE0CA6E9E
TX039500,C0950,A0537,589.64,ZAR,2024-05-03,00:42:26,TRANSFER,Transfer - Ref 320369,MOBILE,FAILED,REF94B2773EE0B3
TX039501,C0827,A0877,2254.13,ZAR,2026-01-24,16:47:34,PAYMENT,Payment - Ref 394687,ATM,REVERSED,REFDD36250964DD
TX039502,C0411,A0769,31526.67,ZAR,2026-01-21,11:09:50,REVERSAL,Reversal - Ref 373751,ATM,COMPLETED,REFD12CB85D3DB7
TX039503,C0114,FAKE_FD67AAFA,180.41,ZAR,2025-07-20,01:16:21,WITHDRAWAL,Withdrawal - Ref 799674,MOBILE,COMPLETED,REF993A620C9531
TX039504,C0701,A1277,152.24,ZAR,2026-05-15,02:58:45,FEE,Fee - Ref 731477,MOBILE,COMPLETED,REF5A8F8452A04B
TX039505,C0424,A0773,3779.54,ZAR,2024-08-18,11:39:50,PAYMENT,Payment - Ref 337778,ATM,COMPLETED,REF7DED593A60C5
TX039506,C0315,A0086,412.59,ZAR,2025-02-13,06:43:46,FEE,Fee - Ref 510729,MOBILE,PENDING,REFE1C8AD1F542D
TX039507,C0657,A0466,3137.52,ZAR,2026-03-03,22:03:01,PAYMENT,Payment - Ref 757670,ONLINE,COMPLETED,REF9D3F72AD03C3
TX039508,C0905,A0983,1923.75,ZAR,2026-05-30,08:31:34,PAYMENT,Payment - Ref 477512,ONLINE,COMPLETED,REF630390087027
TX039509,C0504,A1069,2890.22,ZAR,2025-02-24,13:39:47,INTEREST,Interest - Ref 254671,MOBILE,COMPLETED,REFB375A7E48F73
TX039510,C0108,A0998,684.07,ZAR,2024-05-29,06:38:28,DEBIT_ORDER,Debit Order - Ref 812950,ONLINE,COMPLETED,REF33D0E8777C74
TX039511,C0452,A0704,203.89,ZAR,2024-07-05,09:39:49,DEBIT_ORDER,Debit Order - Ref 870061,ONLINE,COMPLETED,REF81877CF61689
TX039512,C0966,A0323,1006.3,ZAR,2026-04-27,03:35:30,TRANSFER,Transfer - Ref 964056,ONLINE,COMPLETED,REFCBFA487834BD
TX039513,C0408,A0431,9561.13,ZAR,2026-01-19,18:56:49,TRANSFER,Transfer - Ref 429109,MOBILE,COMPLETED,REFD6521B6B5A3C
TX039514,C0591,A0914,1281.71,ZAR,2024-11-14,14:39:08,PAYMENT,Payment - Ref 654543,ATM,COMPLETED,REF8F15F01D5991
TX039515,C0777,A0561,630.78,ZAR,2026-06-27,02:24:19,DEPOSIT,Deposit - Ref 711938,ONLINE,COMPLETED,REF9D0CACE7E114
TX039516,C0131,A0498,334.59,ZAR,2026-02-11,01:08:16,TRANSFER,Transfer - Ref 549625,MOBILE,COMPLETED,REF02314E2D7040
TX039517,C0818,A0359,4933.39,ZAR,2026-07-04,21:08:37,PAYMENT,Payment - Ref 925616,ATM,COMPLETED,REF5F32C6ACCFC4
TX039518,C0624,A1367,1969.42,ZAR,2024-12-06,23:51:25,PAYMENT,Payment - Ref 538994,ONLINE,COMPLETED,REF9D173E58BD14
TX039519,C0678,A0815,249.44,ZAR,2025-10-08,09:02:16,PAYMENT,Payment - Ref 238232,MOBILE,COMPLETED,REF0CFA46171575
TX039520,C0232,A0597,127.9,ZAR,2024-08-27,14:18:36,TRANSFER,Transfer - Ref 275863,ONLINE,COMPLETED,REF4ADFD039823C
TX039521,C0884,A0719,707.99,ZAR,2026-06-01,19:13:10,TRANSFER,Transfer - Ref 377982,ONLINE,COMPLETED,REF990F5D71897B
TX039522,C0593,,1790.89,ZAR,2024-09-04,23:01:39,INTEREST,Interest - Ref 564832,MOBILE,REVERSED,REFCA07DF5BBB09
TX039523,C0246,A0399,118.91,ZAR,2026-07-12,04:13:35,DEBIT_ORDER,Debit Order - Ref 536682,MOBILE,COMPLETED,REF27CC53899F29
TX039524,C0915,A1216,2550.81,ZAR,2026-06-11,05:47:52,DEPOSIT,Deposit - Ref 642694,BRANCH,COMPLETED,REFEF6DA86061EE
TX039525,C0777,A1327,71498.95,ZAR,2026-06-05,05:03:42,TRANSFER,Transfer - Ref 864698,MOBILE,COMPLETED,REF7F0739C99916
TX039526,C0497,A0747,164.77,ZAR,2025-01-31,14:57:54,TRANSFER,Transfer - Ref 634998,ONLINE,COMPLETED,REFD98D1A149551
